m/z	SN	QualityFactor	Resolution	intensity	area
1011.581	7.159	4651.3	6631.5	780.2	231.9
1045.511	50.177	18748.3	7417.6	5472.0	1531.8
1067.506	3.736	1043.9	6435.9	402.3	132.7
1101.452	3.028	194.5	3593.8	326.1	201.1
1198.687	11.091	8432.9	8943.7	1211.5	362.8
1274.688	2.798	295.1	8022.1	297.0	106.8
1296.680	32.457	50627.3	9277.5	3458.5	1125.2
1314.671	3.492	522.9	6397.7	364.7	173.6
1318.663	2.489	295.2	10077.2	260.5	81.6
1325.728	3.381	185.1	7428.2	356.1	146.4
1338.803	3.896	603.1	8400.2	410.4	154.0
1341.699	2.405	140.3	4680.3	249.7	165.8
1352.619	3.358	998.9	7992.9	348.6	142.7
1390.760	4.574	5265.3	11398.6	469.9	142.6
1406.709	6.913	12046.2	12028.9	717.4	213.9
1410.727	2.939	288.4	9062.9	300.3	116.2
1428.728	3.833	3290.5	10513.3	392.3	135.9
1473.791	4.837	874.7	11024.6	486.0	164.6
1495.784	6.400	3002.8	7738.2	632.7	314.4
1499.808	2.076	174.6	8848.4	206.9	89.4
1501.756	5.507	4522.1	9415.8	543.6	225.8
1517.755	2.153	280.0	16725.7	222.4	57.4
1529.743	6.920	3953.3	8760.6	684.7	316.7
1554.764	4.061	506.4	7654.3	394.7	212.4
1570.687	19.144	8855.9	8689.7	1839.3	894.5
1639.788	2.275	156.5	4636.6	212.6	209.2
1714.910	2.257	257.2	11037.9	201.2	91.6
1739.920	2.341	231.7	6458.3	205.9	163.0
1776.915	2.812	290.5	11366.4	240.8	113.2
1905.996	3.055	640.0	6513.7	235.0	220.3
1936.058	2.775	815.9	9382.2	205.4	135.9
2010.094	3.622	831.6	13881.0	241.1	115.2
2147.194	20.755	39689.9	11743.3	1165.5	704.5
2203.124	4.143	839.1	10763.9	215.8	145.6
2211.102	42.885	50650.5	12273.6	2240.3	1353.6
2225.110	11.340	10848.2	11447.7	576.9	373.1
2233.079	19.093	15103.5	11109.4	978.2	654.4
2247.087	4.043	794.6	7741.3	201.1	193.6
2249.049	4.453	881.5	18309.5	225.8	93.4
2255.068	2.022	181.8	4916.1	99.8	150.8
2267.029	7.092	1941.0	8520.5	344.9	305.1
2270.042	3.836	466.6	9737.9	185.8	144.7
2283.168	10.183	5091.4	9050.6	487.5	412.5
2289.019	2.077	126.3	5404.5	98.2	138.3
2299.164	5.384	1344.4	9730.1	253.9	199.4
2305.078	2.593	311.6	3355.6	120.0	270.6
2423.111	4.405	1710.6	8867.8	180.4	169.5
2779.934	2.478	87.4	5188.7	64.0	124.3
2895.938	2.382	81.4	6524.1	53.1	98.4
2932.592	12.738	11422.3	13107.2	281.6	241.6
2948.583	4.791	675.5	9742.4	103.8	118.9
2989.530	2.407	128.8	14313.9	50.2	40.0
3323.800	3.733	238.9	8601.7	56.9	91.2
3336.779	2.566	49.6	14895.6	38.8	35.7
3338.816	2.811	135.1	9497.6	42.4	62.5


