m/z	SN	QualityFactor	Resolution	intensity	area
1011.581	10.613	11481.1	10838.3	476.6	89.5
1045.509	32.060	11058.6	11793.4	1425.3	261.7
1067.509	3.256	321.3	8066.1	146.2	39.4
1103.962	2.502	122.6	7106.9	110.4	34.9
1296.685	15.162	8081.7	12075.9	649.7	166.5
1338.818	2.908	363.3	10569.8	124.7	37.6
1570.675	25.464	22816.2	14057.6	993.2	313.0
1637.781	2.118	94.3	18591.5	85.1	22.4
2132.908	2.739	321.3	4122.6	71.3	125.9
2147.203	42.155	55153.5	15567.3	1106.9	518.6
2169.180	2.007	96.3	8952.1	51.7	40.7
2204.110	3.334	239.0	12724.3	84.2	47.7
2211.101	33.254	38057.7	16546.8	821.1	380.6
2225.115	10.345	8723.4	17478.2	259.3	114.6
2233.084	13.705	11935.7	15632.3	332.7	161.3
2248.063	3.062	147.7	8855.4	73.4	61.5
2268.021	3.457	189.6	9313.3	80.9	65.3
2283.178	13.402	11722.8	13687.5	316.4	181.8
2299.174	3.585	324.5	10220.3	82.0	61.2
2305.151	5.177	1751.9	14469.2	116.8	65.1
2897.167	2.414	98.8	5490.4	31.9	68.4
2918.264	3.014	619.1	4638.3	40.3	93.3
2932.588	38.302	37995.1	16293.2	507.5	355.6
2948.595	5.020	463.6	11713.6	65.7	63.1
2954.559	3.307	251.0	10433.4	43.2	46.6
3323.791	2.303	93.2	10269.2	23.0	31.1


