m/z	SN	QualityFactor	Resolution	intensity	area
1011.592	37.777	49645.3	9910.3	2236.5	447.0
1033.557	2.880	128.8	4954.9	167.5	67.7
1045.520	59.638	52424.8	10731.7	3448.8	681.6
1067.510	6.804	490.7	7784.8	391.6	107.1
1101.452	2.855	226.0	5206.1	162.9	70.3
1235.617	2.109	138.9	5045.0	117.6	63.1
1274.714	2.922	284.2	10457.0	163.9	46.9
1296.681	79.779	37225.6	12894.3	4397.1	1066.5
1314.674	3.032	629.7	7506.4	168.1	68.5
1318.659	5.317	1135.5	11511.6	292.7	81.1
1338.819	23.456	32771.0	12190.5	1294.0	344.0
1352.605	4.908	229.0	9254.6	268.9	92.5
1459.690	2.647	151.3	4465.1	140.2	114.3
1466.799	5.655	590.5	9032.6	299.1	122.8
1467.301	4.257	373.9	6626.2	224.8	124.9
1529.738	7.201	4033.1	15076.8	370.4	103.5
1546.799	2.117	134.5	11746.9	108.4	37.2
1562.801	3.981	759.4	14727.5	200.4	59.4
1570.684	36.108	50417.5	13446.6	1829.0	587.7
1637.773	2.039	99.2	7350.1	100.1	61.9
1666.005	12.562	5551.5	13323.3	616.7	220.5
2111.972	2.344	181.1	3414.0	85.6	169.9
2132.920	6.524	1215.5	5122.6	234.6	324.5
2147.197	62.581	67417.0	15281.9	2251.7	1054.4
2169.171	4.317	478.7	10988.7	153.3	98.5
2185.131	3.008	201.1	16103.2	105.3	47.3
2204.105	5.227	482.8	12855.6	178.1	100.3
2211.100	53.802	41916.3	14331.5	1826.7	935.4
2225.117	16.488	14341.7	18567.9	569.6	239.6
2233.083	46.540	53152.8	16177.6	1540.3	721.7
2247.084	7.996	1390.7	11820.0	260.9	165.3
2249.067	6.327	630.0	23185.5	214.8	72.2
2255.063	4.331	483.7	18385.2	142.6	59.7
2265.069	2.416	41.5	11161.2	78.6	53.8
2268.013	4.696	407.1	5746.8	151.0	197.0
2271.034	3.790	502.3	16592.3	121.8	55.5
2283.176	31.000	29646.3	14549.4	997.9	525.6
2299.170	8.427	3037.9	17470.9	265.3	120.0
2305.156	19.118	13929.4	16409.5	594.9	291.8
2321.140	4.504	399.9	15638.7	138.1	69.9
2720.285	4.569	475.0	18657.9	102.4	55.5
2807.306	4.329	348.2	19832.6	88.1	46.5
2893.956	2.151	89.4	4460.3	38.7	100.4
2897.220	4.254	373.6	5020.9	78.6	176.5
2918.225	5.578	427.1	4628.4	102.6	241.8
2932.590	68.610	27689.3	15421.5	1259.2	905.8
2948.596	9.731	1578.8	15848.1	175.2	123.6
2954.566	6.007	675.4	11518.3	108.5	106.0
2970.574	2.650	95.1	13676.0	47.1	38.7
2989.525	3.027	149.7	10020.3	53.0	60.7
3323.789	5.988	616.4	10723.8	80.6	104.7
3337.798	10.114	2231.9	14196.1	135.0	134.0


