m/z	SN	QualityFactor	Resolution	intensity	area
1011.588	39.357	35040.2	10678.4	2561.7	491.0
1032.529	3.315	193.8	5692.7	216.2	76.7
1033.585	2.803	212.3	4580.6	181.7	80.0
1045.516	52.464	113451.7	10170.2	3467.5	724.8
1067.512	6.754	1496.7	6378.4	434.8	147.1
1095.980	2.453	44.7	8238.2	157.7	43.6
1101.453	3.243	108.5	5622.0	208.9	83.5
1101.996	2.689	176.2	6703.4	173.4	58.0
1274.714	5.680	2356.7	10768.2	355.2	96.6
1296.681	73.501	63622.7	11854.5	4524.1	1188.3
1306.683	2.605	167.8	5991.0	160.8	79.8
1314.662	3.816	357.6	5991.8	233.1	117.7
1318.655	4.884	433.2	8310.8	298.2	109.2
1338.817	14.231	16716.0	11012.0	877.2	258.4
1352.612	3.427	281.4	6999.5	210.6	96.3
1467.303	9.191	3042.8	13344.4	546.5	159.4
1529.733	7.609	4271.0	9878.3	438.7	180.4
1562.797	2.763	449.6	10177.0	157.3	63.9
1570.685	47.076	39232.5	13203.1	2745.6	913.5
1592.664	2.488	139.9	9440.9	139.7	63.6
1637.768	3.944	847.5	13856.9	216.0	72.1
1666.007	3.203	294.7	6364.3	172.8	128.1
1833.876	2.028	130.1	4300.1	101.9	135.1
1886.881	2.674	240.2	8463.1	130.4	92.6
2112.013	2.804	215.0	5307.4	109.3	141.0
2132.933	5.529	956.7	4598.7	210.6	324.8
2147.195	72.627	146984.4	14167.5	2724.7	1370.8
2162.187	2.472	169.1	5158.3	91.6	125.1
2169.169	6.116	1216.6	12537.7	226.7	130.9
2185.141	3.113	169.3	11548.8	114.2	72.0
2196.807	2.307	239.2	3956.0	83.0	151.3
2203.108	6.248	614.6	14304.7	227.7	116.2
2206.093	2.762	54.7	11885.0	99.5	60.2
2211.102	74.419	70215.1	14823.3	2660.7	1353.5
2225.113	20.118	23435.5	16259.5	714.1	337.7
2233.081	33.376	65420.1	15478.2	1182.2	575.5
2248.078	9.216	2413.6	12267.1	317.6	193.7
2255.059	3.845	126.9	15148.5	131.5	66.1
2261.047	2.963	142.0	8544.6	100.8	88.9
2264.989	3.342	891.8	19036.1	143.1	90.0
2268.022	8.415	1211.2	9784.6	284.9	220.1
2283.177	25.814	46568.0	14130.3	859.5	472.9
2299.167	8.877	2928.0	13456.7	296.3	173.0
2305.151	8.855	1397.7	9891.7	289.0	227.5
2324.947	2.316	66.1	10407.9	74.8	55.6
2721.279	4.552	700.1	18680.1	108.4	57.4
2779.433	3.347	170.4	6984.6	74.3	107.0
2779.939	4.578	433.8	20763.3	101.6	52.0
2807.310	4.651	276.2	8300.7	101.1	125.6
2882.011	2.031	87.6	5290.5	41.5	84.0
2893.978	2.548	34.4	55843.9	57.0	12.8
2895.190	3.542	267.7	3080.8	66.3	235.6
2898.260	3.182	221.1	9549.3	64.0	72.5
2918.254	7.510	850.0	5050.1	147.0	323.6
2932.590	87.937	35729.2	14741.3	1750.3	1333.7
2948.583	10.999	728.5	9606.0	212.6	247.1
2954.565	7.995	705.6	12352.0	154.3	140.5
2970.544	3.225	132.9	11302.5	61.7	62.1
2988.531	5.019	322.4	14098.4	97.0	80.1
3323.772	6.770	856.5	16379.7	101.0	86.5
3337.802	8.788	1019.6	14329.2	129.6	126.9


