m/z	SN	QualityFactor	Resolution	intensity	area
1011.585	12.120	12018.8	10913.4	833.6	158.9
1045.516	26.225	16232.3	8159.9	1767.1	452.8
1067.512	3.324	191.0	6017.4	222.2	78.7
1074.564	2.019	126.0	12065.7	135.4	25.1
1101.454	3.530	258.7	8024.4	236.0	69.9
1101.970	2.368	98.4	2202.6	155.9	159.0
1117.977	2.292	75.6	3692.6	150.3	93.0
1296.683	50.018	108591.3	10644.2	3151.8	898.7
1318.670	3.441	281.1	5748.3	214.1	113.6
1338.823	5.985	1347.7	8454.2	370.1	137.9
1352.604	4.298	1071.1	12683.0	268.1	70.5
1467.296	2.588	208.9	5423.3	150.8	102.1
1501.745	4.208	2518.3	14130.1	241.3	69.8
1529.744	2.413	121.1	10465.5	136.5	51.6
1570.680	40.853	33242.1	10771.9	2253.4	888.2
1592.649	2.708	248.4	5763.1	146.7	109.6
1598.667	2.518	320.3	11937.8	135.2	50.8
2112.021	2.435	209.3	5216.8	88.9	116.0
2132.922	5.433	858.9	4271.3	193.1	319.2
2147.198	53.687	61340.5	12275.8	1892.3	1099.6
2163.176	4.125	1586.5	13665.9	146.5	78.1
2169.176	6.322	2790.1	11573.3	218.2	135.1
2185.135	2.489	152.3	8649.2	84.2	69.4
2203.126	7.001	2118.2	10516.7	233.3	161.6
2206.110	4.035	178.8	15399.4	134.4	63.6
2211.102	24.179	24127.0	12699.5	800.3	464.2
2225.113	7.862	3915.0	9907.8	258.5	193.4
2233.079	16.044	20130.2	12961.1	521.2	301.9
2248.081	3.358	170.8	8858.4	107.2	90.4
2259.021	2.546	92.7	13806.8	80.5	44.7
2262.063	2.005	51.7	9358.5	63.2	51.0
2268.016	3.848	413.9	10161.2	120.9	89.2
2283.176	8.960	13271.0	12955.5	280.8	168.2
2299.161	3.536	396.2	9068.1	107.2	90.5
2305.120	4.356	547.1	7041.5	131.1	142.9
2779.911	2.243	102.4	7152.7	45.0	63.3
2780.431	2.795	104.0	14928.9	57.3	40.9
2895.176	3.013	145.0	3408.2	51.9	167.3
2918.263	3.793	376.2	5524.0	66.2	139.8
2932.589	30.257	16920.0	12609.9	541.6	481.3
2948.579	7.439	2570.8	12991.6	129.8	112.6
2954.563	3.639	233.2	12216.4	63.2	57.8
2970.542	2.890	135.5	14186.9	49.5	39.1
2988.509	2.271	53.0	7358.7	38.2	59.1
3323.758	2.377	84.5	7817.1	30.6	53.7
3337.787	5.018	374.5	12208.7	64.8	73.7


