m/z	SN	QualityFactor	Resolution	intensity	area
1011.586	4.730	412.1	5640.3	308.7	107.8
1045.505	37.782	9850.7	6749.3	2456.0	754.3
1067.500	2.592	173.3	5251.7	167.8	67.7
1101.451	2.241	91.0	3536.0	143.4	90.9
1153.533	2.038	55.6	825.9	114.9	340.5
1296.683	13.918	6149.9	8178.7	857.3	316.0
1570.681	35.472	35053.9	10773.0	1962.2	767.3
1665.973	2.904	178.1	4395.1	154.4	164.5
2112.024	2.354	311.1	5035.7	91.3	126.9
2132.935	7.356	1727.9	4807.1	278.7	415.6
2147.197	70.211	147094.0	13673.9	2687.5	1405.4
2163.161	2.295	161.0	6740.0	85.2	88.9
2169.174	5.528	1668.0	13840.4	208.1	109.1
2185.153	3.012	177.9	14764.9	110.6	55.7
2195.805	2.121	129.8	3525.4	75.9	153.5
2203.115	5.860	567.3	10919.3	209.5	139.4
2211.103	72.772	53996.5	13272.4	2606.9	1443.6
2225.114	18.562	28211.1	14077.0	658.2	353.3
2233.087	32.045	82742.5	15060.3	1113.7	564.7
2248.072	6.229	399.8	10095.7	215.6	159.6
2255.063	2.874	258.6	8719.1	98.4	84.9
2259.067	2.355	54.3	10753.4	79.8	56.5
2267.025	7.990	1930.3	10103.2	271.0	204.0
2269.016	4.260	200.9	15607.6	144.7	68.7
2271.029	3.305	288.4	13747.8	112.0	61.8
2283.170	25.831	14960.7	11807.7	858.8	554.0
2289.038	2.655	325.2	5841.0	88.1	117.3
2299.170	11.288	4622.9	15374.8	370.8	195.0
2305.147	9.748	4088.9	12126.3	322.6	215.1
2321.100	2.748	177.1	4421.6	88.6	154.5
2779.433	5.520	302.3	8347.5	118.8	143.2
2779.954	5.033	630.8	14982.7	108.0	76.2
2919.269	2.542	140.3	6120.7	47.5	89.2
2932.589	29.866	15917.6	13899.7	556.1	446.6
2948.583	4.707	393.6	11890.4	87.1	82.5
3323.776	7.450	1167.0	12252.2	101.5	114.9
3337.799	10.365	2253.3	12829.8	139.7	152.5


