m/z	SN	QualityFactor	Resolution	intensity	area
1011.598	7.137	4813.5	7793.3	500.4	126.9
1045.517	22.129	11988.1	8258.6	1542.2	387.0
1067.514	2.426	211.1	7379.6	167.9	48.8
1154.798	2.320	86.5	644.1	127.2	499.0
1274.711	3.184	654.0	10882.7	209.3	56.3
1296.680	22.001	17008.5	9429.8	1438.9	454.7
1338.830	3.433	252.8	5640.6	222.9	124.1
1352.615	2.724	111.0	8433.4	178.3	67.7
1467.300	3.420	621.5	9883.3	214.5	80.4
1570.686	14.063	17041.5	10415.2	842.0	344.2
1665.992	2.302	184.4	4328.6	130.6	141.7
2132.945	3.223	502.6	4043.4	130.5	231.6
2147.191	32.522	22072.2	11783.3	1323.2	790.9
2169.169	3.029	301.7	12434.9	120.8	68.6
2203.114	5.865	1339.4	11834.2	227.9	139.6
2211.099	35.822	32778.5	12112.4	1370.3	834.1
2225.115	12.863	12385.2	12387.7	487.8	292.9
2233.077	22.161	28229.8	12934.4	837.7	485.1
2247.078	5.914	1198.9	9673.5	220.5	169.8
2250.044	3.047	107.8	12410.2	113.4	67.6
2268.022	6.184	1956.3	9058.5	228.0	189.9
2271.035	2.665	266.8	13968.4	99.4	53.4
2281.014	2.351	51.5	14127.7	85.3	47.0
2283.172	16.399	30786.2	12569.4	601.3	373.5
2299.166	4.967	1250.4	13585.2	181.3	102.7
2305.146	7.161	2565.6	11850.5	255.9	166.7
2323.946	2.475	90.5	22622.2	89.5	30.5
2779.462	3.685	530.5	15768.3	91.5	63.0
2779.940	2.410	129.5	8854.6	59.9	68.0
2807.293	2.239	59.9	7023.5	54.4	79.1
2896.029	2.724	180.3	3935.6	59.5	167.2
2918.216	2.336	75.4	3117.7	49.8	172.9
2932.594	31.006	21108.7	12247.4	682.1	624.9
2948.587	5.441	537.1	8448.7	118.4	156.7
2954.553	3.155	214.2	7954.7	68.5	95.9
2989.515	2.266	45.7	9144.1	47.8	59.3
3323.785	4.970	226.1	9359.4	82.4	122.2
3337.802	7.326	1431.8	9362.9	119.9	179.0
3348.590	2.027	60.7	7942.0	32.9	59.9


