m/z	SN	QualityFactor	Resolution	intensity	area
1011.604	27.125	19207.6	8491.9	1392.1	324.9
1032.520	2.339	60.8	5368.5	118.3	44.2
1045.533	47.893	66095.9	9195.0	2413.7	551.5
1062.476	2.117	156.2	4110.7	106.2	54.5
1067.532	6.283	1701.9	8054.1	315.7	85.3
1101.462	3.706	196.9	5595.8	185.5	74.2
1296.685	42.959	56779.6	11484.3	2118.9	567.3
1314.664	3.399	553.7	7281.9	167.4	69.7
1338.828	23.129	22722.4	10854.1	1137.1	335.8
1352.610	2.123	100.1	5937.2	104.3	55.8
1354.606	2.196	52.9	11973.4	107.7	28.8
1441.791	2.221	227.4	4221.3	106.7	89.9
1501.756	17.853	18014.9	13476.5	872.1	264.1
1517.757	5.349	315.6	9772.8	250.5	101.8
1529.755	9.621	4588.1	9796.9	456.6	189.4
1541.879	2.998	368.6	5984.0	139.2	93.8
1571.692	25.482	2345.4	11653.5	1176.2	429.1
1573.702	9.035	210.9	16771.6	421.0	105.9
1637.776	8.580	1179.3	11637.7	394.4	154.8
1666.010	9.194	1511.9	10007.7	413.4	195.8
1833.894	2.508	188.5	8310.8	107.8	74.4
1886.888	2.532	297.7	7644.3	105.3	82.9
1951.011	3.534	804.3	15381.9	139.1	57.5
1963.867	5.166	749.9	9919.8	200.4	128.4
2033.069	2.147	250.3	4581.8	77.0	110.0
2132.968	2.601	296.9	3387.2	83.8	172.7
2147.199	38.598	64866.3	15275.9	1249.1	588.5
2163.186	2.377	144.7	10793.4	75.5	48.9
2169.179	2.902	332.4	12593.5	91.8	51.4
2203.111	4.854	712.6	13684.1	151.0	80.1
2211.104	61.015	71603.2	15210.5	1872.3	913.1
2225.115	19.138	21708.0	15189.2	574.3	287.2
2233.084	27.424	36592.9	14101.4	836.0	443.1
2248.071	5.455	289.5	12402.5	160.2	96.9
2255.062	2.611	158.8	11931.4	76.2	47.7
2267.022	7.825	456.4	8666.2	226.4	196.9
2270.028	3.314	254.0	9444.9	96.7	77.0
2283.174	29.910	27727.7	14307.7	862.0	476.9
2299.171	9.226	4125.9	15364.3	263.8	137.0
2305.155	10.379	2100.7	12127.3	296.6	194.8
2320.095	2.133	64.6	5805.4	59.5	78.5
2707.386	2.243	97.3	9262.4	45.9	47.9
2779.450	5.748	408.4	17447.1	110.2	67.1
2779.917	3.244	221.3	7080.8	61.8	88.1
2807.316	3.075	200.1	9750.9	57.0	59.9
2897.202	2.362	125.6	9153.6	39.9	56.4
2918.249	3.677	326.2	6659.6	61.4	102.8
2932.588	35.845	16219.3	14833.0	597.2	449.9
2948.588	6.394	1049.3	14078.9	105.0	84.6
2954.576	3.379	306.0	12162.6	55.2	50.8
2988.496	2.049	88.6	6745.5	32.4	54.7
3323.775	5.616	429.5	8311.8	68.9	114.3
3337.796	10.280	908.8	13328.5	125.1	131.5


