m/z	SN	QualityFactor	Resolution	intensity	area
1011.597	15.957	55663.9	9990.4	1038.0	208.1
1033.570	2.113	96.5	8364.7	134.2	33.9
1045.521	54.907	30082.4	8866.7	3514.4	826.1
1067.507	4.463	918.4	8159.6	283.7	74.2
1095.992	2.002	131.9	9990.3	127.8	29.8
1101.445	2.786	146.6	4058.1	174.1	96.0
1118.959	2.059	79.7	2679.0	128.1	109.8
1189.083	2.022	104.3	669.5	100.1	394.7
1193.755	2.154	32.3	1753.7	131.9	190.0
1296.680	24.065	25475.1	9720.3	1429.4	443.9
1318.666	2.570	177.1	10416.2	155.1	47.7
1338.820	6.188	1883.9	9155.3	367.0	126.0
1352.605	2.962	82.1	9465.6	174.2	59.1
1570.688	12.997	10972.6	8997.4	693.0	325.9
2132.892	3.444	415.0	4909.1	120.0	185.9
2147.194	25.066	18112.0	11142.9	886.8	560.8
2169.183	3.509	380.3	10417.0	121.9	83.2
2203.117	4.849	930.6	12270.2	164.5	97.2
2211.095	15.015	14215.0	11801.3	501.2	311.2
2225.118	6.129	3348.8	11418.8	202.5	131.7
2233.079	15.911	15530.2	13227.8	524.2	293.6
2248.070	3.936	288.0	8923.3	127.7	106.2
2268.019	3.145	136.0	6543.3	100.8	115.3
2283.151	4.825	554.5	7071.8	152.0	162.6
2289.005	2.142	91.8	10387.0	67.2	49.0
2305.120	4.516	373.1	8019.1	140.2	133.6
2932.593	19.011	10306.8	12122.2	359.8	331.7
2948.568	2.973	137.7	6973.5	55.5	88.7
2954.579	2.922	140.7	10649.1	54.5	57.3
3337.812	4.454	323.9	9322.4	62.3	93.2


