m/z	SN	QualityFactor	Resolution	intensity	area
1011.569	54.206	51368.4	11184.9	2899.8	524.7
1033.523	3.973	464.7	7023.1	209.1	61.9
1045.500	120.192	117575.9	11006.9	6310.6	1212.2
1067.498	8.404	2239.0	7573.7	439.9	125.4
1101.445	3.043	129.5	3221.9	157.0	109.1
1153.184	2.816	209.3	2346.3	144.1	163.3
1235.600	2.031	88.1	6833.2	102.7	40.8
1274.704	7.677	2998.1	11388.5	384.4	100.8
1296.679	6.636	2156.9	9678.3	330.3	101.5
1298.722	3.915	358.4	7518.7	196.7	77.8
1306.702	5.046	984.8	12336.4	251.9	62.3
1314.658	5.918	1179.6	8285.5	294.6	109.2
1338.806	10.285	3480.4	9525.1	508.1	167.2
1459.686	2.381	194.8	5638.5	113.6	73.6
1529.736	12.113	8523.6	10388.0	571.9	222.4
1541.878	2.161	136.8	11527.7	100.2	35.3
1546.782	2.383	104.2	9194.0	109.9	48.6
1562.788	3.658	342.0	10887.6	167.4	63.9
1570.688	8.688	5585.7	10652.7	395.5	158.2
1572.677	2.013	164.5	7784.3	92.1	49.1
1625.925	3.548	264.8	8309.6	159.1	85.9
1637.774	4.989	3023.8	13892.2	220.7	76.1
1666.001	7.610	2264.7	11710.9	334.6	135.1
1833.898	5.963	3309.0	13096.1	245.2	107.6
1855.897	2.272	162.0	10179.2	92.7	53.8
1886.868	2.067	78.3	5704.7	82.3	86.0
1940.934	2.647	338.1	9610.6	100.7	64.7
1962.885	2.026	77.0	6390.1	75.3	73.3
2147.191	5.584	953.6	13024.5	174.7	93.1
2196.796	2.568	253.4	4704.6	76.7	117.3
2211.103	65.138	78727.1	15405.1	1976.9	965.1
2225.111	17.096	9573.7	13582.5	497.4	271.6
2233.081	31.238	48537.3	14771.3	920.3	464.1
2245.085	3.501	84.2	37827.6	103.3	23.2
2248.072	7.835	1007.0	10672.0	224.8	158.1
2255.060	2.314	62.7	11954.2	66.1	40.8
2262.040	2.801	73.4	12853.3	80.3	48.2
2266.016	3.012	113.7	63172.2	87.4	12.1
2268.021	8.254	6543.7	13226.2	233.0	135.9
2271.023	3.967	470.5	16423.9	113.0	53.8
2283.166	23.581	24445.6	14559.9	664.3	356.5
2299.171	6.092	900.6	11951.3	167.5	108.9
2305.154	9.836	7921.1	15632.0	273.7	138.0
2720.273	4.945	524.5	14862.3	94.7	63.6
2748.310	2.399	80.5	11377.0	45.0	39.5
2778.936	4.245	260.0	17267.9	78.3	47.4
2779.440	4.679	297.2	8223.4	85.7	105.0
2807.314	7.363	2524.1	13861.7	130.8	99.1
2921.343	3.435	275.5	8236.3	55.5	74.1
2932.591	21.054	19403.7	17706.3	335.5	216.4
2948.580	2.494	132.8	10686.0	39.5	41.2
3323.758	6.621	550.5	11443.2	78.8	95.1
3337.783	12.908	7322.3	14384.8	151.5	149.7
3348.632	2.371	44.4	7266.7	27.6	52.9


