m/z	SN	QualityFactor	Resolution	intensity	area
1011.591	56.670	37369.5	7639.2	4364.8	1121.5
1031.501	2.411	82.1	6492.1	185.1	58.4
1033.570	5.087	1261.0	6476.8	388.0	126.1
1045.517	76.318	29065.1	7834.9	5906.0	1568.3
1049.536	3.587	1242.5	9071.2	277.3	65.7
1067.515	11.133	3753.0	8207.3	853.0	222.7
1074.571	2.090	142.8	4227.8	159.2	80.7
1095.501	2.058	66.9	5619.6	156.4	62.4
1101.459	3.108	165.6	4179.4	235.9	126.4
1103.000	2.569	86.3	4858.6	194.4	89.0
1235.627	3.166	459.2	5865.8	237.3	109.8
1274.711	5.185	1710.4	9788.7	385.6	115.2
1296.683	162.762	96874.5	10503.6	12094.8	3515.6
1303.597	2.374	111.5	4795.4	176.3	109.0
1306.685	2.393	162.3	3982.4	177.0	131.7
1314.667	5.937	3289.7	8504.7	438.5	160.2
1318.660	12.976	8101.1	10060.6	958.4	299.9
1334.634	2.491	73.6	13575.5	189.5	45.2
1338.819	21.198	55575.5	10576.4	1579.9	481.8
1352.608	8.221	1088.1	7334.6	601.2	260.5
1354.617	4.285	152.8	10386.6	315.9	96.3
1355.616	2.199	50.6	10843.1	161.7	48.3
1374.595	2.535	82.7	5752.5	184.9	105.4
1408.540	2.173	83.3	9453.2	155.8	56.8
1459.667	3.425	289.7	4918.9	244.8	180.0
1460.150	2.169	161.6	4761.3	154.5	119.5
1467.305	19.613	4781.4	9708.9	1415.0	541.9
1468.800	4.780	145.2	7694.8	343.0	162.3
1475.300	4.971	198.5	5765.2	352.7	227.4
1476.789	2.179	53.0	3721.8	154.1	153.7
1483.721	2.411	67.3	11351.4	174.4	60.1
1494.763	2.588	164.1	9831.1	182.5	70.6
1529.744	9.124	5483.2	8751.0	637.4	293.8
1546.799	2.914	913.0	12732.3	202.4	64.9
1562.805	5.104	2874.0	11026.8	348.9	133.2
1570.680	74.552	34905.8	10657.0	5097.9	2032.2
1585.759	2.301	153.9	7259.4	155.1	91.7
1592.663	5.094	726.4	9219.2	347.1	162.7
1598.672	2.843	288.1	9932.8	192.6	84.1
1625.929	4.365	544.5	9382.1	293.4	140.9
1626.577	2.025	114.4	5030.4	134.7	123.2
1637.775	4.074	438.6	11799.1	270.5	105.0
1666.005	6.439	955.6	8427.2	423.9	237.5
1833.890	2.766	261.1	9329.6	173.2	106.1
1962.878	2.890	250.0	6664.5	159.9	149.9
2112.009	4.993	1002.4	4387.5	236.6	371.1
2114.083	2.200	126.4	15929.7	104.2	44.1
2130.204	2.025	52.8	2527.4	90.0	246.1
2132.934	13.975	5366.8	5045.5	648.3	920.2
2147.198	147.868	74226.5	12591.7	6913.2	3913.4
2163.181	6.890	915.3	10782.1	313.0	203.1
2169.175	11.585	5889.3	12503.3	526.4	297.0
2179.183	2.263	214.4	11270.7	102.8	64.8
2185.152	7.289	4230.3	12724.7	324.9	183.5
2203.119	14.810	10001.2	12859.6	649.4	371.4
2206.124	8.225	2149.1	16233.1	359.6	164.7
2211.103	57.873	54537.5	12946.0	2567.0	1471.2
2225.115	19.798	18488.6	12430.9	854.5	511.9
2233.087	35.550	63704.8	13939.4	1522.6	822.3
2241.081	2.465	61.8	10293.5	105.0	75.2
2248.082	7.676	1834.4	9362.0	326.6	260.9
2255.060	4.270	449.2	14103.4	181.3	97.7
2260.061	4.513	451.1	9717.6	189.6	147.0
2265.063	2.496	35.8	9832.5	103.9	78.5
2268.028	6.245	669.7	8067.4	259.7	242.4
2272.036	2.958	197.8	17624.3	126.8	56.2
2283.167	20.314	18873.5	12575.3	835.2	521.9
2289.018	3.035	206.8	8017.6	124.0	118.5
2292.012	2.235	110.2	18420.7	93.2	38.1
2299.180	8.902	7313.6	13504.8	362.0	210.5
2305.137	8.906	2986.5	10214.4	358.4	279.1
2321.124	2.609	166.4	4364.8	103.5	182.7
2720.258	2.322	156.4	7909.3	64.2	79.4
2779.425	3.598	322.2	7954.3	94.7	119.6
2779.926	3.582	571.4	20701.0	94.9	49.0
2807.305	4.678	482.9	12422.8	119.6	99.6
2880.097	2.040	75.8	4055.7	45.6	129.6
2882.968	2.833	204.6	3268.9	63.3	211.5
2893.144	3.881	36.0	3015.6	83.8	306.2
2896.175	15.727	424.2	5736.8	369.9	700.5
2908.262	2.598	119.6	6934.1	57.7	109.3
2918.238	19.099	2346.4	5768.3	440.7	857.8
2923.278	3.408	328.0	5006.6	75.9	180.3
2932.589	200.471	40213.0	13028.0	4620.7	4002.0
2948.588	37.513	18777.5	12425.8	854.6	780.2
2954.566	16.318	6847.7	12278.6	373.0	343.3
2964.587	4.313	490.6	15858.6	96.9	70.1
2970.547	7.265	2913.2	18741.2	162.4	101.1
2976.544	2.256	66.2	17739.2	51.0	32.5
2988.514	8.958	2354.2	15023.4	197.7	152.6
2992.530	2.263	109.3	7594.0	49.8	75.0
3004.548	2.688	103.1	8573.9	58.4	79.0
3076.643	3.084	127.8	10347.5	62.2	72.1
3323.752	4.457	222.0	7933.5	72.6	125.9
3337.786	8.443	1599.6	11208.4	136.3	169.6


