m/z	SN	QualityFactor	Resolution	intensity	area
1011.586	32.851	19594.4	7615.6	2431.5	629.7
1033.560	3.501	213.7	5218.3	257.4	99.6
1045.516	39.995	17790.4	7523.1	2925.4	805.6
1049.542	2.584	223.9	6745.7	188.5	58.6
1067.516	6.635	2883.7	7197.0	485.4	145.7
1084.020	2.070	155.1	5153.7	150.3	64.0
1101.448	2.376	94.5	3622.0	170.4	105.0
1102.001	2.768	77.0	6882.2	198.6	65.9
1274.680	2.495	262.1	4244.9	174.5	120.6
1296.680	48.949	43293.6	8432.9	3407.6	1219.4
1314.665	4.051	1922.5	9374.5	281.1	95.5
1318.662	5.036	941.7	6612.2	349.0	162.8
1338.819	8.206	9098.5	8443.1	576.9	221.3
1352.607	4.675	495.0	7449.6	323.0	139.9
1355.611	2.598	107.5	8828.6	180.8	65.9
1501.748	6.348	3685.9	9336.2	410.2	173.1
1517.764	2.036	80.4	8241.2	131.4	63.0
1529.727	3.559	425.0	7567.9	228.9	120.3
1570.687	34.201	29170.8	8952.0	2147.9	1025.5
1572.690	10.520	4101.9	8917.8	659.6	313.0
1592.654	2.594	149.1	4524.4	161.1	152.8
1637.781	3.123	418.1	9163.7	192.4	95.7
1665.998	4.076	250.6	5850.2	247.0	198.6
1963.875	2.318	267.4	5995.1	120.8	126.0
2112.031	3.597	510.6	4438.5	160.7	245.9
2130.145	2.226	150.3	6929.1	95.7	111.0
2131.981	3.486	782.5	11412.9	152.4	93.4
2132.921	7.640	2447.2	4715.8	332.1	501.6
2147.193	75.738	30466.1	10673.1	3292.2	2176.2
2163.164	3.126	245.1	4484.9	133.4	208.4
2169.174	9.483	5536.0	9927.4	406.0	288.6
2185.143	6.899	8265.3	12552.5	288.8	169.8
2191.114	2.259	127.7	8703.4	94.6	79.1
2203.117	9.143	7714.6	10646.1	379.4	261.6
2205.106	3.601	173.4	16344.6	150.1	65.7
2207.121	3.796	192.9	11012.1	156.6	104.6
2211.103	35.093	34458.6	11040.0	1428.1	958.0
2225.115	11.310	7756.0	10428.8	457.8	326.7
2233.077	25.320	29847.9	11217.1	1007.2	664.7
2241.068	2.110	57.1	6897.7	83.5	89.4
2245.695	2.182	35.0	6926.0	86.4	94.2
2247.072	7.514	1749.6	8861.1	296.2	249.8
2250.066	2.568	162.8	6330.8	101.2	118.7
2255.061	3.986	651.8	10460.7	156.7	113.0
2259.053	2.869	103.3	8708.9	112.0	96.0
2261.058	2.756	136.0	6601.7	107.5	122.4
2267.008	4.603	312.5	5772.5	178.7	231.9
2268.538	2.590	68.2	6782.8	100.7	113.7
2270.021	3.092	244.1	10765.9	119.9	83.8
2283.174	17.743	9763.9	9326.4	685.8	560.8
2299.172	5.523	1363.8	11280.7	211.5	143.5
2305.142	9.292	3560.2	9352.8	352.1	289.8
2321.121	3.447	223.7	5848.6	128.3	169.5
2779.500	3.819	214.7	3837.2	94.5	248.7
2807.298	2.283	123.4	6499.9	56.0	88.4
2896.095	2.653	130.9	2197.4	48.7	244.0
2918.218	5.622	535.5	3774.9	124.4	356.4
2932.590	55.510	28636.4	11561.1	1246.0	1211.7
2948.594	5.973	318.5	7957.1	130.8	184.1
2954.559	6.454	951.8	9889.4	141.4	160.1
2970.556	3.674	390.8	14010.4	79.8	65.1
2989.524	4.170	357.3	10738.9	87.7	93.7
3323.772	7.273	571.1	7106.7	116.4	226.2
3337.797	13.174	6522.4	10767.9	210.2	275.0


