m/z	SN	QualityFactor	Resolution	intensity	area
1011.593	22.279	55110.5	10677.1	1013.3	189.9
1045.524	11.863	11261.6	9045.5	534.8	122.7
1067.514	2.069	87.3	6267.5	92.7	31.4
1135.354	2.070	52.8	1584.3	91.2	133.3
1296.678	43.928	52046.9	12692.4	1899.8	464.4
1318.662	2.645	271.2	8558.5	113.6	40.5
1338.821	8.864	6813.5	10156.2	382.3	117.9
1352.601	3.642	226.6	11850.7	155.0	42.6
1467.294	8.575	1781.1	8935.8	354.1	146.3
1474.787	2.099	51.5	2798.4	85.3	112.5
1477.793	2.038	97.0	9038.1	82.8	34.1
1541.895	2.347	228.7	12647.5	94.4	31.3
1570.690	9.285	7375.2	10214.3	368.4	152.9
1666.011	5.397	965.5	9852.4	203.0	97.4
2147.193	37.720	37610.4	17823.2	1030.7	426.2
2169.178	2.916	438.8	12739.5	76.8	42.3
2185.148	2.133	70.3	17558.9	55.9	22.7
2204.121	3.844	351.2	14176.4	97.7	50.8
2211.099	20.890	23275.1	15634.6	528.6	250.9
2225.106	5.790	4712.5	18540.9	146.4	59.9
2233.084	9.761	5476.1	16717.8	243.0	111.3
2248.069	2.459	143.4	8914.3	60.6	50.7
2268.008	2.349	77.3	7393.2	56.5	57.3
2283.172	10.984	5043.7	15053.2	264.6	138.3
2299.154	4.458	381.7	10749.1	104.8	74.7
2305.141	3.531	223.1	7977.7	82.8	79.4
2779.463	2.216	73.3	12669.2	36.4	29.1
2894.913	6.338	495.9	6469.6	93.9	165.7
2897.168	6.529	1216.7	8245.8	93.7	148.4
2918.259	6.846	742.7	5265.9	99.9	212.0
2932.591	79.381	34576.2	14986.5	1156.0	855.3
2948.588	15.488	6849.1	13291.0	223.3	188.9
2954.571	6.124	747.7	12726.6	88.1	78.1
2964.566	2.905	127.2	14203.5	41.9	33.8
2970.551	4.107	249.7	17017.4	58.0	39.3
2988.525	4.298	164.8	12751.0	60.0	54.1
3044.479	2.303	78.1	6664.6	30.8	54.3
3323.761	2.343	88.9	11178.4	25.9	31.8
3337.795	4.042	374.6	15384.7	43.9	39.8


