m/z	SN	QualityFactor	Resolution	intensity	area
1011.597	21.641	28238.6	10385.3	1637.7	318.0
1045.522	96.301	56814.3	9283.0	7324.4	1639.7
1066.028	2.306	112.7	6306.5	171.4	59.9
1067.513	10.554	6152.7	10727.2	803.1	169.6
1101.466	4.706	153.4	4542.6	344.4	169.7
1101.993	2.467	82.5	2713.7	180.1	148.3
1123.442	2.002	52.0	3646.4	145.4	91.4
1153.683	2.381	114.8	555.2	135.1	614.3
1230.994	2.115	46.8	1922.0	149.6	210.7
1274.716	3.342	304.6	6987.4	234.8	96.1
1296.684	31.173	83106.4	10833.5	2170.5	612.8
1306.681	2.110	105.1	7614.0	147.0	58.0
1314.660	4.924	2571.9	12539.7	344.0	88.1
1318.672	2.605	214.6	11119.7	183.2	52.3
1338.821	8.064	3120.8	8927.3	559.1	197.4
1352.614	3.569	277.8	8581.8	249.1	92.7
1466.809	3.844	991.6	10190.5	254.2	94.6
1467.314	3.260	296.0	8276.4	214.9	95.7
1529.748	4.455	535.4	9029.2	283.0	124.9
1570.678	18.095	8065.8	10056.2	1118.7	468.3
1665.994	2.284	144.8	3958.5	135.4	160.8
2132.908	3.479	657.3	5313.3	145.0	194.0
2147.200	30.452	61172.8	13307.3	1265.9	678.9
2169.180	4.122	489.5	12124.1	167.8	97.8
2203.113	6.130	2044.0	15817.2	243.6	117.1
2211.102	37.468	28232.1	12879.4	1478.7	842.7
2225.120	11.757	10650.4	11791.9	455.1	288.7
2233.085	36.117	48948.5	14634.9	1407.4	725.0
2245.952	2.535	71.1	4634.2	94.1	161.1
2248.068	9.331	1583.3	12102.9	353.1	220.4
2255.066	4.492	336.5	15273.5	171.5	84.2
2261.060	2.360	52.4	8506.2	88.7	77.7
2266.064	3.456	64.7	11237.0	130.5	88.3
2267.568	2.617	45.5	6431.8	97.4	118.3
2268.012	5.781	336.4	8266.2	217.2	196.9
2271.032	3.446	192.2	13694.6	131.2	71.8
2283.173	19.401	24893.2	13732.3	716.5	411.6
2299.155	5.365	492.8	8666.9	195.7	173.4
2305.145	12.201	4325.2	10822.1	443.3	326.0
2320.068	2.203	67.6	5609.7	78.9	107.9
2323.052	2.204	130.8	3841.6	78.4	158.6
2326.511	2.378	74.6	10562.9	85.5	65.7
2326.931	2.188	75.0	8803.2	78.0	68.6
2720.266	2.903	208.8	8728.5	76.7	85.8
2807.317	3.541	378.7	10019.8	86.8	89.7
2918.221	3.780	478.4	4953.0	84.4	189.2
2932.588	38.623	22283.8	13538.2	862.3	711.4
2948.585	4.136	275.4	7513.9	91.4	135.6
2954.567	4.073	310.0	8866.6	89.5	113.2
2989.517	3.297	217.7	11134.3	70.6	72.6
3323.773	4.495	281.4	8609.7	75.0	120.3
3337.786	6.430	588.4	10593.3	106.4	140.1


