m/z	SN	QualityFactor	Resolution	intensity	area
1011.582	9.883	3059.2	6683.7	591.7	174.3
1045.515	55.374	22331.9	7380.7	3299.8	933.5
1067.530	3.612	246.3	5022.4	213.7	91.4
1101.445	2.466	149.1	3445.0	144.0	93.2
1296.681	35.702	27296.6	11179.1	2044.0	572.1
1318.667	3.355	564.7	7266.5	190.0	80.1
1338.821	10.720	3424.8	8565.9	602.7	221.7
1352.609	3.965	196.4	6906.3	223.4	103.9
1467.321	2.486	330.5	7392.7	133.7	66.3
1529.745	3.043	268.2	6517.5	159.7	97.8
1541.879	2.182	343.7	8852.1	113.7	52.4
1570.685	31.369	43024.8	12290.4	1639.2	577.8
1592.667	3.841	491.2	9181.4	195.8	93.0
1637.772	3.645	1044.7	13882.1	185.6	63.6
1666.012	8.507	4807.8	12098.6	420.6	166.4
1886.897	2.325	268.0	7071.9	106.6	90.6
2112.034	2.016	207.9	3855.1	73.3	129.4
2132.931	5.771	987.2	5132.6	206.5	284.2
2147.197	63.925	115605.0	13661.6	2258.0	1173.0
2163.171	2.152	137.6	7576.5	75.2	69.6
2169.176	7.558	2716.7	11371.6	261.1	164.8
2185.148	3.693	738.4	12900.3	126.9	72.9
2196.810	2.951	364.1	5434.1	99.4	133.9
2204.113	6.046	584.3	10426.9	202.8	141.0
2211.099	84.278	74354.1	13696.7	2818.4	1518.0
2225.108	22.784	34261.6	15568.8	762.7	377.6
2233.081	60.559	39109.2	13743.6	2026.8	1098.5
2248.066	14.264	5896.1	10979.9	464.0	316.8
2250.041	4.554	147.7	28128.3	148.9	39.1
2255.061	9.077	11006.1	14159.6	293.8	161.2
2265.080	3.339	48.4	8258.2	107.4	96.5
2268.027	10.463	2496.6	8358.1	336.0	303.0
2271.026	5.911	2497.6	19709.7	190.8	75.1
2277.051	3.218	98.1	18478.4	107.3	46.0
2283.171	32.922	34597.9	13593.8	1057.8	606.7
2289.013	5.263	439.3	7299.0	167.1	175.8
2293.013	2.839	108.1	20848.7	89.3	32.7
2299.171	12.243	3618.3	14108.0	387.7	210.1
2305.161	14.855	3033.0	10700.8	467.2	336.0
2321.120	3.338	158.9	8253.7	102.8	95.7
2707.398	3.849	368.3	10237.4	84.5	80.0
2720.293	2.605	202.5	7750.5	56.4	71.4
2778.939	3.887	387.3	20939.4	82.9	42.1
2779.447	3.452	320.1	6315.3	71.1	113.5
2807.310	3.444	244.6	11094.6	69.4	64.3
2896.160	4.124	120.2	4650.7	75.9	174.2
2918.233	5.402	458.7	5529.6	95.9	199.1
2932.590	49.530	20432.7	13597.7	886.8	730.1
2948.589	8.379	1151.3	11995.7	148.4	138.8
2954.565	6.867	1542.0	12672.5	120.2	107.7
2970.553	2.738	87.8	14084.2	47.8	38.7
3309.740	2.725	127.5	6496.8	35.2	74.0
3323.785	10.522	1195.9	10475.8	134.8	178.5
3337.797	18.071	7489.7	13257.3	229.3	243.0


