m/z	SN	QualityFactor	Resolution	intensity	area
1011.589	11.934	2583.6	10527.3	231.8	43.3
1033.576	2.674	103.8	9767.9	52.7	11.3
1045.515	26.755	7104.3	12794.6	539.5	91.0
1067.509	2.520	53.3	5754.3	49.0	18.3
1296.682	12.855	4008.0	13256.2	249.2	58.4
1466.795	3.025	168.2	6728.4	58.3	31.9
1467.324	4.155	322.6	11828.6	81.3	25.8
1570.683	16.104	11662.2	15629.2	306.7	87.4
2147.196	20.525	23497.5	16672.0	319.7	138.5
2205.111	2.583	64.4	16133.7	38.0	17.4
2211.102	21.838	24452.6	16884.2	317.2	142.0
2225.119	7.447	3113.9	17330.0	109.4	48.0
2233.094	21.679	17702.2	16341.3	309.3	144.1
2248.083	4.654	276.9	11144.3	65.0	43.2
2255.075	3.251	176.2	13661.5	45.1	24.7
2268.029	5.017	409.7	11135.4	69.7	48.3
2283.169	9.708	3282.3	13465.6	132.5	76.4
2289.009	2.433	78.0	9661.1	33.2	26.3
2305.156	9.424	3303.7	15164.2	127.1	66.6
2720.277	2.235	94.3	8371.1	23.0	27.0
2807.293	2.156	81.3	9430.4	20.9	22.7
2894.889	2.515	68.1	8314.2	22.7	32.3
2897.246	3.312	236.0	8131.5	30.1	42.4
2918.243	6.045	422.7	6236.8	54.0	97.0
2932.589	49.891	53348.2	18236.1	455.6	285.1
2948.581	4.809	210.5	13816.7	42.3	34.5
2954.572	5.535	303.7	10857.6	48.4	49.8
2970.548	2.607	50.5	19042.4	22.8	13.5
2989.514	2.006	41.6	9441.7	17.3	20.8
3337.777	4.868	432.7	15345.2	34.1	31.2


