m/z	SN	QualityFactor	Resolution	intensity	area
1011.588	7.401	4545.4	5481.2	1173.6	425.3
1028.491	3.648	271.7	4290.8	577.7	270.0
1045.521	50.235	25709.9	6147.0	7946.6	2684.7
1067.511	5.371	4900.1	6998.5	845.2	267.3
1079.498	2.019	164.3	7960.1	318.9	91.5
1101.475	3.791	233.3	3943.3	585.8	333.2
1136.379	2.010	58.7	1944.6	309.5	381.0
1143.619	3.874	1981.5	5772.3	596.9	249.2
1198.680	7.046	2978.8	5347.7	1072.3	520.9
1217.651	2.086	123.3	5381.1	313.4	159.7
1296.681	30.669	38460.4	8927.8	4492.5	1518.3
1314.676	4.008	1425.4	9728.3	588.9	193.6
1318.667	2.281	161.0	7160.0	332.1	141.8
1338.798	2.702	122.7	5348.2	391.6	227.0
1352.623	3.759	2132.2	7746.3	542.6	228.0
1354.652	2.371	193.4	7086.8	340.6	159.3
1406.701	3.798	867.8	7747.9	535.9	236.1
1428.730	3.556	1791.8	9395.1	493.1	191.6
1459.696	2.137	260.7	4911.2	290.2	215.9
1467.297	2.191	823.0	10685.7	300.5	106.8
1495.782	5.837	3010.1	9242.0	771.3	319.0
1501.764	3.306	178.7	9498.7	440.4	176.6
1529.751	4.968	1188.6	7130.5	642.0	358.6
1554.757	2.463	193.2	4734.8	313.1	272.1
1561.791	2.163	477.8	11463.7	273.0	101.6
1570.684	20.810	10307.3	7845.0	2610.6	1402.3
1572.688	3.486	210.8	10410.2	437.3	175.5
1580.770	2.329	469.0	10885.0	290.5	116.2
1905.992	2.037	193.2	5628.2	193.0	206.0
2132.002	2.078	207.8	3887.9	143.0	259.5
2133.849	2.009	114.6	7917.9	139.3	120.2
2147.191	27.149	36923.6	10845.4	1883.6	1216.9
2203.115	4.239	918.9	9404.4	269.5	208.3
2211.106	33.446	37795.0	10738.2	2102.4	1450.2
2225.117	8.885	16276.2	11796.5	558.0	354.1
2233.085	14.473	22661.7	11584.7	889.1	576.3
2248.063	3.859	463.5	7435.6	233.6	233.5
2267.030	5.161	1187.3	7336.3	305.2	314.8
2270.031	2.810	237.0	10257.4	165.9	122.1
2283.162	10.484	8740.8	9338.6	608.2	493.1
2299.157	3.977	675.5	10386.5	227.4	167.3
2305.121	3.166	324.7	5339.7	179.2	256.5
2423.109	2.501	236.1	8123.4	124.4	125.9
2778.413	3.037	226.6	19402.9	103.9	56.3
2918.209	2.265	141.3	5556.3	64.3	137.4
2932.590	19.055	15140.3	11421.5	553.4	543.1
2948.603	2.226	136.5	5893.0	63.1	119.9
3323.784	3.207	197.1	5902.6	65.6	152.9
3337.792	6.260	1434.9	8979.7	127.3	197.5


