m/z	SN	QualityFactor	Resolution	intensity	area
1011.581	32.545	16837.1	8432.6	1868.2	439.7
1033.563	4.302	537.3	7716.9	247.4	64.6
1045.508	74.473	15551.2	8348.4	4250.8	1055.9
1068.509	6.451	775.0	7557.6	368.5	105.5
1101.452	3.044	121.4	4855.7	172.1	79.6
1135.201	3.772	195.5	2336.9	133.3	231.6
1153.454	2.123	66.7	1215.0	118.3	238.2
1296.682	87.654	73207.8	10208.4	4971.9	1473.5
1318.661	13.377	8644.8	11346.5	752.7	213.7
1338.819	21.195	10542.1	9385.0	1194.8	399.0
1352.610	4.137	261.6	6366.7	231.2	116.1
1354.610	3.764	139.7	9636.3	210.3	69.9
1360.822	2.988	208.9	3556.5	167.4	152.1
1459.674	2.403	96.0	6826.2	133.1	70.9
1465.732	3.095	47.2	4095.6	170.4	151.4
1467.307	6.027	608.1	7443.9	334.7	166.1
1475.329	2.238	40.9	7638.9	123.9	64.2
1477.791	2.292	157.1	9927.9	127.9	48.2
1529.746	3.263	370.5	7074.6	177.9	99.8
1541.877	2.158	100.9	11624.6	119.7	42.1
1562.817	3.109	546.5	11279.3	167.8	64.4
1570.683	47.420	23277.4	10716.8	2569.1	1008.0
1592.660	4.002	320.0	6602.0	215.6	141.0
1666.007	10.669	1941.5	9336.7	573.3	290.3
1694.029	2.142	203.4	13569.5	115.7	41.4
1765.068	2.074	133.7	7111.5	110.8	81.9
2102.198	2.777	183.2	12911.3	126.0	68.0
2112.008	5.719	1072.4	5000.6	254.3	350.6
2130.153	2.327	58.3	3029.2	97.3	228.6
2132.917	13.273	1968.3	4799.6	577.5	853.2
2147.196	134.771	38532.4	11919.0	5875.5	3489.4
2153.939	2.354	272.3	3412.2	91.6	210.6
2161.172	2.747	79.3	9795.4	118.1	84.0
2163.192	3.687	192.0	5981.7	157.9	185.7
2169.178	19.540	21955.0	12846.1	840.3	465.0
2179.187	2.224	177.3	16150.3	95.5	43.3
2185.143	8.208	5211.6	15007.6	346.5	170.0
2191.158	4.792	536.9	12459.0	203.0	118.5
2195.918	2.390	201.1	3633.9	98.1	196.9
2203.117	12.145	4415.9	12859.7	503.9	288.4
2206.126	7.115	309.9	13571.0	294.9	160.6
2211.102	86.938	40094.9	12498.7	3656.7	2159.0
2225.114	29.378	84764.5	15677.9	1205.9	591.3
2233.081	99.552	50663.3	13443.4	4092.9	2289.8
2245.697	4.305	83.1	6546.8	173.9	204.5
2247.091	21.069	4001.4	10698.3	851.4	599.7
2250.054	8.012	216.1	19284.4	334.3	130.0
2255.064	18.564	10198.2	17761.7	774.1	345.1
2265.048	3.259	141.3	13107.6	127.4	104.2
2268.004	8.668	394.0	4425.3	345.2	585.0
2271.036	8.176	661.2	20853.1	328.5	124.3
2277.048	3.267	90.1	19648.2	131.8	50.6
2283.176	42.612	25576.0	12411.9	1680.4	1030.0
2289.007	5.324	307.0	9991.6	211.1	161.3
2292.015	3.297	211.8	16391.1	130.6	60.6
2299.170	20.740	10192.9	14954.8	808.5	429.7
2305.157	32.693	65867.0	14647.7	1275.2	686.6
2321.152	13.041	3661.4	12313.5	502.2	317.7
2324.955	2.297	48.6	16153.8	89.9	43.1
2327.092	2.374	196.9	4564.2	90.8	154.8
2707.383	2.660	210.2	11319.7	74.8	64.0
2720.259	2.968	175.8	10752.7	82.6	74.9
2807.300	4.292	316.8	8709.6	108.8	128.4
2807.809	2.210	40.5	11565.5	55.9	51.9
2894.861	7.510	506.5	8018.4	166.5	270.2
2897.182	6.442	623.7	5852.5	142.7	295.8
2918.234	11.135	944.2	5412.9	248.8	520.0
2932.589	115.418	33737.7	12979.0	2608.1	2264.7
2948.591	13.282	747.2	9284.8	293.4	354.1
2954.567	15.358	1630.8	10951.2	338.6	346.1
2970.547	4.007	202.8	11507.5	87.0	85.2
2976.528	2.463	75.4	14940.5	53.7	40.5
2989.517	4.333	330.8	10298.3	93.1	103.3
2992.531	2.765	131.6	23486.3	60.4	29.7
3309.713	2.417	99.3	5110.6	38.2	104.8
3323.749	11.296	531.2	8388.0	179.1	294.3
3337.781	21.732	4062.6	12472.1	345.0	387.0


