m/z	SN	QualityFactor	Resolution	intensity	area
1011.598	6.919	5651.5	7712.4	489.0	126.8
1045.529	25.728	22678.2	7964.2	1808.3	476.6
1067.508	3.628	604.1	5746.9	253.0	93.3
1101.463	2.190	46.3	4161.2	150.8	83.0
1296.677	18.210	27894.3	8864.1	1206.2	409.1
1338.838	2.725	119.8	5521.5	177.2	100.6
1570.693	11.458	12007.9	8779.2	667.7	322.8
1665.981	2.044	94.6	3585.6	112.6	148.8
2147.193	20.615	30225.5	11272.4	778.4	489.3
2203.100	2.784	171.1	6343.0	98.5	111.8
2206.106	2.149	66.0	10538.0	75.9	51.6
2211.098	36.437	50881.1	11921.5	1284.7	799.6
2225.107	11.136	12805.4	11596.9	390.3	251.9
2233.077	19.661	21951.3	11970.1	678.4	423.7
2248.061	5.480	718.7	9360.5	187.6	149.6
2259.069	2.497	82.6	12066.8	85.5	55.3
2267.010	6.665	1967.9	9119.2	223.2	185.8
2270.024	2.962	211.5	7379.2	98.8	101.1
2283.169	12.146	6928.8	10507.9	403.1	291.8
2289.016	2.905	151.5	7969.4	95.7	92.2
2299.168	4.305	665.3	9892.8	141.2	110.4
2305.109	5.249	1012.6	7024.4	171.1	189.6
2779.912	2.219	86.0	6573.7	49.5	75.6
2780.453	3.376	150.3	14662.0	75.4	54.0
2932.592	23.218	17717.9	13578.2	462.7	378.3
2948.592	3.538	212.2	8943.8	69.7	87.2
2989.519	2.256	55.7	11568.6	43.2	42.7
3323.790	3.558	232.4	9444.9	54.0	79.1
3337.794	5.443	687.7	11283.6	82.0	101.4


