m/z	SN	QualityFactor	Resolution	intensity	area
1011.588	15.147	13913.9	7640.5	988.1	256.4
1045.511	54.491	34299.8	8578.1	3531.9	858.9
1067.511	5.075	523.7	6146.7	323.6	112.0
1101.442	3.065	98.2	3192.8	193.7	134.8
1103.979	2.118	89.7	4348.2	134.5	68.8
1118.063	2.224	110.8	2081.5	140.1	155.5
1154.443	2.270	164.2	459.2	109.3	601.5
1296.683	20.042	55316.5	10939.0	1215.1	337.0
1338.821	5.563	992.5	8849.4	330.7	117.2
1352.593	2.050	171.1	9552.5	121.7	40.5
1570.681	20.154	35059.0	12446.2	1084.8	377.6
2132.037	2.615	191.1	3479.3	91.4	185.8
2147.194	28.870	24144.5	11920.7	1016.0	601.9
2169.180	3.469	337.9	10337.6	119.7	82.2
2185.146	2.548	96.7	12813.8	88.2	49.5
2204.105	4.967	1025.7	9495.0	167.1	127.7
2211.105	25.857	19380.7	12072.5	860.4	528.1
2225.127	8.113	6691.9	12513.2	266.2	159.1
2233.079	16.050	12041.4	12769.0	525.2	305.5
2248.076	4.117	246.3	9913.1	132.2	99.3
2255.072	2.171	54.4	17254.3	70.6	30.4
2266.025	2.827	63.3	19507.0	89.6	35.2
2268.025	3.271	241.7	6763.6	103.4	115.2
2281.016	2.260	51.6	13627.6	70.7	39.1
2283.174	9.987	10094.9	14167.3	314.9	176.7
2299.174	4.103	459.8	11971.2	126.9	82.3
2305.114	3.120	187.3	5836.3	95.2	125.9
2932.589	15.604	6549.1	11941.6	286.7	267.8
2948.558	2.324	64.8	6978.0	42.3	67.4
3323.773	3.223	143.5	9896.0	44.7	62.5
3337.795	4.631	327.6	12758.6	63.5	69.5


