m/z	SN	QualityFactor	Resolution	intensity	area
1011.589	31.942	27818.0	10738.0	1684.8	320.5
1022.501	2.013	166.9	3131.3	104.1	67.0
1033.554	2.583	135.5	6053.3	134.1	44.5
1045.518	160.368	30874.6	8918.7	8297.9	1922.6
1065.977	2.063	117.8	4652.2	105.3	49.3
1067.504	17.538	6656.3	8454.7	902.5	228.9
1089.505	2.568	256.9	7909.9	129.7	37.1
1101.450	7.348	794.5	7220.2	370.8	116.2
1102.982	2.676	118.5	4206.3	134.9	73.2
1103.462	3.116	148.7	7051.2	156.7	50.1
1113.541	2.226	74.9	10393.6	112.9	25.6
1234.599	2.658	168.3	4838.4	130.3	73.3
1296.681	37.547	26850.8	11463.9	1819.6	485.8
1314.664	2.583	185.6	3539.4	124.5	105.9
1318.661	3.589	164.4	9064.2	174.3	58.6
1338.819	11.235	7855.6	11433.0	541.0	152.9
1340.612	2.395	174.3	8973.3	116.4	41.5
1353.610	2.983	133.9	12182.1	142.9	38.2
1529.737	3.758	632.4	11389.0	165.9	59.0
1570.686	26.452	53906.8	13326.6	1188.9	385.5
1592.677	2.416	133.3	6100.6	104.1	73.7
1665.997	2.981	357.3	9179.4	124.8	64.7
2147.195	19.950	19434.9	13276.8	586.3	310.7
2196.776	3.062	291.6	8850.7	85.3	83.3
2211.101	77.727	119722.0	14497.1	2152.8	1103.8
2225.119	16.597	12908.1	13140.5	451.4	256.3
2233.081	83.232	60360.6	16651.7	2312.6	1072.5
2247.084	14.016	2179.7	14951.6	383.6	197.0
2250.053	8.188	946.2	14478.8	219.4	116.9
2255.063	14.351	8731.8	15479.0	379.8	187.2
2268.021	10.374	2543.9	12025.7	273.1	172.6
2271.032	5.208	504.5	12437.4	137.2	83.6
2277.045	2.603	97.0	10603.5	67.8	48.4
2283.169	13.794	16219.2	15320.5	363.3	187.7
2288.997	6.999	698.7	12412.9	179.6	111.0
2293.037	2.474	182.3	9127.4	63.4	53.9
2299.153	6.606	1014.4	12460.4	167.8	107.0
2305.119	10.511	710.0	8478.9	265.9	243.8
2310.986	3.922	275.2	11798.6	98.6	66.2
2321.136	3.706	291.9	9052.8	92.8	81.1
2323.948	2.821	133.6	9222.2	70.9	60.0
2344.949	2.404	119.9	6368.5	58.7	72.9
2779.439	2.786	131.9	14849.5	46.7	33.2
2932.590	17.010	6623.1	15559.0	246.5	176.0
2948.593	3.263	185.7	13409.8	47.4	39.4
3323.754	2.198	82.6	6016.6	23.3	53.2
3337.794	4.644	354.8	10836.5	48.9	63.2


