m/z	SN	QualityFactor	Resolution	intensity	area
1011.599	50.304	69747.9	10222.2	3751.5	746.6
1032.529	7.109	342.8	6879.2	522.7	154.2
1045.523	83.825	32876.8	8926.6	6260.7	1447.9
1067.521	8.881	1802.0	8032.1	657.2	175.3
1084.023	2.119	49.8	11493.9	157.6	31.9
1101.461	2.729	146.7	3446.1	197.7	127.9
1102.996	2.600	90.6	5002.3	189.6	84.1
1103.456	2.747	87.8	6771.8	199.3	66.2
1115.969	2.041	38.5	6708.2	149.4	50.6
1235.631	2.684	242.3	9271.1	193.8	56.9
1274.701	3.559	418.4	9885.8	256.9	77.3
1296.680	123.068	127838.7	10709.1	8706.2	2495.3
1314.673	4.692	1297.2	9742.3	332.3	107.6
1318.665	9.060	5736.9	11060.0	642.0	184.6
1338.826	16.408	21178.6	11726.2	1149.5	323.6
1352.608	4.862	422.5	8349.2	340.5	130.0
1354.607	3.203	135.1	11368.9	224.1	63.7
1467.302	7.573	1433.1	9104.9	507.0	206.8
1475.271	2.015	93.2	3047.9	134.0	164.7
1529.739	7.260	1838.3	10890.6	472.3	176.1
1570.686	71.342	111121.9	12120.2	4651.3	1662.8
1592.680	3.573	322.8	6045.9	227.7	163.8
1598.694	2.587	451.9	7516.1	164.4	95.5
1637.778	4.915	543.1	11886.2	316.1	122.4
1666.011	8.375	8886.0	12659.2	522.9	197.6
1886.887	2.203	209.0	5097.1	126.5	148.8
1963.871	2.092	202.6	4515.6	111.6	154.5
2112.021	4.206	541.0	4418.8	194.0	301.2
2118.570	2.143	187.1	4803.7	89.7	155.2
2132.926	10.813	2636.0	4939.0	487.1	708.6
2147.192	101.249	53958.4	12336.6	4537.4	2585.1
2163.192	3.821	709.4	10440.0	169.5	118.3
2169.169	8.281	5588.4	12937.8	365.8	205.8
2185.152	4.083	364.8	15167.2	178.4	88.5
2203.107	6.687	1342.3	12315.9	287.9	169.9
2206.107	3.199	149.2	10989.0	136.1	89.4
2211.104	54.428	66532.8	13703.1	2317.5	1243.6
2225.116	16.894	29188.8	14091.7	707.8	373.9
2233.080	34.552	21714.5	13687.5	1447.8	787.1
2245.631	2.265	57.9	6034.8	93.3	119.5
2247.084	6.387	743.9	9778.1	264.6	201.6
2249.067	5.738	279.6	22613.6	239.6	81.4
2255.063	3.223	279.1	11087.6	131.7	89.2
2267.030	6.632	510.5	10704.4	268.6	189.2
2268.648	2.144	73.9	6732.6	85.4	108.1
2271.028	3.644	364.7	17555.5	147.8	64.9
2281.028	2.890	54.6	19331.3	120.5	49.5
2283.173	23.378	34785.4	13911.7	943.9	530.9
2299.168	6.089	752.5	12529.1	244.8	150.3
2305.149	10.700	5202.3	12565.3	420.8	263.7
2321.138	3.470	177.8	9115.4	134.6	117.2
2720.280	2.190	104.0	7390.9	58.5	77.6
2779.436	2.980	202.7	7574.8	75.5	100.0
2779.963	3.277	220.4	17080.2	84.5	52.3
2807.303	2.757	151.9	13592.9	68.0	51.7
2881.631	2.306	116.3	1722.4	36.7	239.3
2893.066	2.350	45.6	2817.4	47.9	185.7
2896.154	9.446	619.3	4617.4	208.3	503.8
2898.301	6.409	288.5	10177.4	144.0	154.0
2903.597	2.228	97.8	1853.2	35.8	219.8
2918.253	18.832	3292.2	6233.3	416.9	754.3
2932.590	129.898	28983.0	13283.0	2889.6	2428.6
2948.592	17.275	2801.0	10533.6	375.6	398.5
2954.574	15.218	5737.4	13607.5	329.5	274.7
2970.562	4.316	343.2	17705.5	95.2	63.9
2989.528	4.518	323.8	11814.4	94.9	92.5
3076.660	2.048	70.1	8869.3	39.9	54.0
3323.797	8.316	1377.9	12713.8	129.5	141.9
3337.807	11.789	2538.4	14434.8	183.8	177.1


