m/z	SN	QualityFactor	Resolution	intensity	area
1011.587	24.062	17090.8	4800.4	4770.8	1965.4
1028.534	4.076	485.4	4349.5	802.6	376.9
1032.525	4.662	540.9	4145.4	913.9	454.0
1045.524	85.345	28351.1	5280.1	16739.4	6650.2
1067.531	8.184	3947.0	4766.4	1582.3	720.0
1070.534	2.209	150.9	4139.8	427.0	221.7
1078.483	2.702	137.5	3073.9	520.7	369.3
1101.476	4.743	193.8	2721.1	905.7	743.6
1103.478	2.890	55.1	3588.8	552.1	344.3
1107.591	2.015	174.1	2263.7	384.3	383.4
1123.511	2.217	144.2	3970.4	420.2	249.6
1144.605	5.348	1200.2	5656.6	1009.8	422.9
1245.695	4.225	266.1	4047.8	778.1	528.7
1250.674	2.161	146.6	5908.1	397.7	185.2
1274.669	2.820	273.8	4287.8	514.9	343.6
1296.681	62.716	35099.6	6801.8	11438.5	5048.7
1314.682	3.271	605.2	4811.9	591.5	372.6
1318.662	5.570	4626.9	8722.2	1004.1	370.2
1325.740	9.393	6361.1	5965.2	1689.0	876.7
1335.709	2.762	226.4	7211.0	499.0	224.7
1338.821	17.613	25610.4	7500.9	3185.0	1371.7
1352.627	5.425	874.2	5453.2	970.5	569.3
1354.638	2.979	149.6	4832.7	531.8	352.4
1432.650	2.364	190.0	3691.1	401.7	383.7
1441.757	2.307	209.3	3667.6	392.4	377.2
1464.672	3.066	168.5	1650.3	503.3	1107.5
1481.820	2.462	195.7	4622.2	404.8	328.1
1501.740	22.316	27665.4	8077.9	3621.2	1757.3
1517.741	11.682	14177.4	7753.4	1844.6	946.2
1520.756	2.258	338.8	6669.4	355.5	211.6
1523.737	2.324	270.6	7657.0	369.4	192.0
1529.730	6.413	5360.3	7294.0	1009.1	559.2
1554.706	2.199	173.2	4449.7	338.3	312.4
1570.684	53.716	14918.0	7240.1	8157.4	4775.5
1572.678	32.266	11279.7	8129.7	4934.0	2546.9
1592.677	3.099	157.9	5048.8	465.3	397.5
1612.957	2.933	587.7	7718.8	435.4	249.6
1637.771	7.653	2541.7	6477.3	1116.7	787.9
1666.002	9.825	6071.6	7079.9	1410.4	944.4
1751.030	3.095	1135.9	9149.3	421.0	242.0
1793.928	2.389	272.6	5459.7	316.2	315.9
1886.901	2.366	420.8	4779.1	289.2	363.0
1951.005	3.191	620.0	7494.3	361.0	301.6
1963.853	5.778	1245.2	6119.7	641.9	662.1
2033.075	5.277	2194.9	6422.2	529.8	542.8
2112.002	4.764	891.1	4962.8	427.2	588.6
2130.202	2.264	76.6	3866.0	194.2	357.0
2132.918	12.419	13685.6	5009.8	1074.8	1544.3
2147.197	102.443	43392.7	8992.8	8790.2	6961.3
2163.166	4.780	965.8	9001.2	401.2	313.9
2169.169	7.283	2546.5	6972.2	610.5	621.3
2185.132	4.505	2956.1	10080.7	371.0	268.9
2203.112	15.051	9295.5	8726.0	1210.5	1013.4
2206.112	5.164	279.4	7575.7	413.5	397.4
2211.101	59.774	44416.1	9704.4	4778.5	3662.1
2225.110	17.584	24894.7	9736.7	1390.9	1067.6
2233.080	28.604	42652.5	9345.8	2223.9	1789.3
2245.658	2.731	89.3	6273.0	209.7	245.8
2247.080	6.260	1211.0	5538.1	479.4	650.2
2250.057	3.970	400.2	9661.4	303.9	236.2
2255.061	2.782	201.9	10514.0	213.2	153.0
2260.056	3.570	691.4	7462.4	270.9	272.9
2267.011	7.294	653.5	5793.4	549.7	709.6
2267.540	3.395	98.3	8650.3	258.2	231.1
2270.008	3.916	367.8	9028.6	296.9	247.0
2283.163	24.692	10169.8	7667.8	1831.8	1814.1
2288.990	2.669	123.6	8455.2	197.7	176.3
2299.162	8.842	2338.4	8446.3	644.9	583.4
2305.118	7.413	1237.4	5938.1	537.9	693.7
2321.097	3.060	200.2	4109.6	217.0	406.0
2324.920	2.017	99.4	8097.8	143.4	136.6
2707.399	4.167	1469.4	9748.3	191.3	193.8
2779.525	4.281	295.4	3572.6	178.0	507.6
2896.013	2.384	157.9	2450.1	78.4	346.0
2898.259	2.744	173.5	9157.9	103.0	122.9
2918.232	5.820	558.5	5139.7	211.7	461.5
2932.590	48.329	22740.5	8843.4	1768.4	2244.9
2948.590	7.124	1598.6	7602.5	255.9	377.0
2954.548	3.298	221.4	5909.6	117.6	222.3
2989.542	2.952	231.7	5453.8	101.5	212.9
3309.743	3.264	258.1	6793.2	80.5	175.5
3323.774	9.577	1344.5	6814.8	237.6	484.2
3337.789	14.743	8852.3	9187.0	364.8	560.2


