m/z	SN	QualityFactor	Resolution	intensity	area
1011.597	25.947	31101.5	6235.7	4525.3	1447.5
1033.580	2.139	343.0	4134.7	369.4	182.5
1045.522	70.092	20876.9	5758.2	12083.7	4378.2
1067.526	8.333	4723.8	5441.7	1429.3	565.1
1101.450	4.502	108.2	2776.0	759.1	608.2
1103.000	2.692	66.5	3128.1	453.6	321.0
1153.814	2.350	237.2	270.7	311.5	2861.0
1171.975	2.266	365.7	251.6	294.4	3032.9
1189.638	2.392	333.3	255.3	307.5	3198.9
1296.683	36.651	35541.1	7753.3	5808.8	2250.8
1314.675	2.422	644.7	10768.2	376.9	108.9
1318.656	2.698	450.2	8028.5	423.0	161.5
1338.829	11.708	7523.9	6882.9	1825.7	835.6
1352.612	3.370	280.8	6839.4	519.3	242.8
1467.295	2.363	428.8	7304.1	342.7	173.2
1570.680	22.381	22240.8	8071.9	3015.4	1584.3
1666.009	8.045	2987.4	5581.3	1005.2	853.3
2112.003	2.352	219.3	3245.0	197.7	414.2
2132.929	6.288	4058.4	4333.4	516.5	851.8
2147.198	54.981	48816.5	9652.1	4506.5	3326.2
2163.172	2.465	208.4	4606.0	196.6	299.9
2169.158	4.573	713.8	6725.2	364.0	381.5
2185.120	2.740	161.8	9186.6	213.5	165.7
2196.809	2.652	396.6	4600.5	198.7	336.2
2203.115	8.460	3085.0	8753.3	645.3	534.0
2206.112	3.887	81.9	8285.3	297.4	260.5
2211.102	64.024	32581.0	9829.9	4919.2	3703.8
2225.105	19.048	22563.2	10242.9	1425.5	1029.1
2233.077	36.189	23207.8	10104.9	2720.7	2018.9
2248.065	8.168	2599.8	7754.9	597.2	574.7
2250.052	5.511	412.2	29271.5	448.9	118.0
2255.058	4.131	710.7	10947.9	300.4	204.1
2260.052	2.620	62.9	12230.5	190.8	116.3
2268.013	9.787	1872.5	4914.7	704.0	1073.2
2271.030	3.493	265.5	14031.6	256.0	137.3
2283.165	27.128	20973.9	8581.4	1931.0	1727.3
2289.009	4.780	1013.0	6765.2	338.7	383.5
2292.006	2.227	107.6	18384.3	160.3	66.8
2299.172	16.560	11526.1	9266.1	1157.5	965.6
2305.124	11.899	9580.1	6985.5	828.6	917.0
2321.119	4.435	389.2	4490.6	303.5	522.1
2322.952	3.006	128.2	12893.3	208.9	126.6
2707.401	3.007	366.7	8871.2	139.3	152.2
2779.591	2.521	175.4	2936.0	100.1	352.8
2895.811	2.563	158.0	1923.2	72.1	424.0
2918.191	4.836	2409.6	5371.7	159.6	469.3
2932.589	34.937	24893.0	10077.1	1304.1	1453.6
2948.595	5.382	911.2	7050.1	198.7	315.4
2954.558	3.066	191.7	6828.7	112.1	183.7
3323.777	7.760	2009.7	7477.5	202.4	375.2
3337.795	13.503	6213.0	9849.7	348.3	495.4


