m/z	SN	QualityFactor	Resolution	intensity	area
1011.594	14.060	13630.4	8173.7	988.8	240.0
1033.572	2.117	203.2	7638.9	145.4	40.3
1045.525	77.146	27435.5	7671.1	5276.3	1434.1
1067.520	7.632	626.9	5537.9	519.3	199.2
1101.451	4.357	203.4	4185.5	293.6	156.9
1102.004	3.731	207.0	5718.3	251.4	99.9
1153.393	2.664	143.6	1177.6	174.5	361.8
1190.399	2.153	119.7	431.1	109.0	672.9
1296.680	71.136	92032.0	10862.5	4623.7	1301.8
1314.703	2.412	132.5	9194.2	157.9	53.8
1318.659	7.499	2292.4	9778.8	484.1	152.4
1338.819	6.987	1683.5	10851.1	457.5	133.8
1352.600	5.901	1043.5	10236.9	379.5	119.4
1467.298	3.976	478.4	8148.7	245.7	111.6
1570.686	52.155	217908.6	12260.1	3026.2	1059.1
1592.667	5.133	872.8	11582.0	294.1	109.9
2132.901	2.526	298.9	3001.5	97.1	223.0
2147.195	33.407	45288.5	12607.5	1298.9	732.1
2169.168	4.677	849.6	10119.9	178.0	125.4
2185.134	2.746	216.9	11721.6	101.9	61.5
2203.121	6.482	922.2	11417.5	239.8	153.5
2211.101	29.576	18779.1	12502.4	1075.6	633.9
2225.116	8.746	4149.0	11886.9	317.0	198.2
2233.076	25.491	17768.6	12353.3	908.6	547.3
2246.069	2.738	247.7	13095.3	97.0	54.1
2248.067	5.969	508.9	11363.6	212.4	139.3
2255.063	2.632	103.7	9729.6	91.9	70.6
2262.047	2.614	141.9	10824.7	91.0	62.9
2267.024	5.624	407.9	9684.6	195.1	151.5
2270.040	3.104	234.9	7869.1	107.5	102.8
2283.148	6.512	529.6	6533.0	222.4	257.8
2289.016	2.592	121.5	5728.8	87.9	116.9
2299.168	3.899	533.8	12808.4	131.4	78.1
2305.115	4.102	338.9	5283.9	137.2	199.3
2807.307	2.175	78.1	9818.0	49.7	52.0
2896.054	3.917	456.1	4755.4	80.6	193.8
2918.233	5.506	475.5	5570.9	113.8	230.5
2932.590	49.344	23840.7	13249.5	1036.4	882.1
2948.586	9.448	870.4	9380.2	193.2	231.1
2954.568	6.440	498.0	10473.3	131.2	140.1
2970.545	2.951	146.8	7343.5	59.5	91.5
2988.509	3.893	250.3	10226.8	77.2	86.1
2992.511	2.570	161.1	12887.7	50.9	45.1
3323.775	2.497	95.9	10861.1	39.3	49.6
3337.779	3.327	76.2	9005.9	51.4	79.5


