m/z	SN	QualityFactor	Resolution	intensity	area
1011.590	17.299	9066.0	7955.4	1089.0	268.9
1045.523	107.821	24575.3	7828.1	6638.0	1763.7
1067.522	9.857	4760.3	7104.7	607.0	184.9
1084.019	2.440	121.3	3694.8	148.5	87.5
1101.467	5.664	392.4	4485.3	342.5	172.3
1103.010	2.358	52.2	5111.9	142.7	64.1
1103.475	2.404	104.4	3791.9	145.5	86.1
1296.680	21.520	17820.9	9777.2	1289.9	393.6
1314.671	4.133	578.6	7450.1	243.7	100.0
1318.674	2.467	100.5	13556.3	146.5	34.0
1338.822	6.921	1662.5	8152.3	408.0	157.8
1529.741	5.884	943.1	9045.4	325.5	143.8
1570.686	24.619	34808.7	11491.0	1321.8	489.3
1625.932	5.449	630.1	8770.3	288.3	148.6
1666.006	5.157	448.8	8021.4	270.8	158.9
1940.936	2.300	229.8	14947.0	110.0	46.0
2147.192	26.489	21244.0	12513.3	1038.3	587.5
2169.165	2.591	154.5	15835.0	98.1	45.8
2185.134	2.037	150.5	12494.1	76.2	44.7
2196.825	3.414	625.5	4467.4	124.8	204.6
2203.115	3.863	272.9	14432.3	141.8	71.9
2211.104	106.941	196701.8	14234.3	3908.5	2037.1
2225.117	28.079	20729.8	17156.7	1051.6	473.5
2233.082	56.031	80483.2	15106.8	2003.3	1004.7
2246.651	3.643	39.9	8952.4	129.5	110.9
2247.109	5.971	37.9	44017.2	219.1	38.8
2248.067	12.144	1981.5	12672.3	433.2	254.1
2250.046	6.246	169.4	16717.9	228.0	100.6
2255.069	4.491	389.7	10441.6	158.4	112.7
2266.434	2.833	56.8	5855.0	93.4	143.7
2268.024	11.454	2214.2	9312.4	400.6	324.8
2271.026	6.759	1421.8	21418.1	241.9	87.4
2283.171	27.116	36898.8	13142.0	937.6	547.9
2290.996	3.333	99.4	18887.1	116.9	46.9
2299.178	12.914	10944.9	15978.8	449.8	220.4
2305.136	11.107	2116.5	9587.2	378.6	311.2
2321.110	3.336	172.4	4293.8	111.6	199.9
2324.939	3.418	106.2	10154.6	114.2	87.2
2326.465	2.192	43.6	6915.9	73.5	83.9
2707.412	2.817	202.4	9108.6	68.7	73.2
2779.436	5.600	268.3	6789.7	127.8	189.4
2779.952	7.627	1139.6	18414.4	173.9	101.3
2932.590	15.492	6553.6	13756.9	305.6	247.4
2948.581	2.228	64.1	7790.4	43.6	62.2
3323.797	8.613	559.9	10609.5	126.2	164.0
3337.815	14.527	5865.7	14075.5	213.0	213.1


