m/z	SN	QualityFactor	Resolution	intensity	area
1011.600	7.581	1889.3	7445.7	498.6	131.6
1045.525	36.641	18902.9	7807.9	2375.4	631.6
1067.508	2.333	157.7	3722.0	149.2	84.6
1084.029	3.168	191.1	6454.0	202.1	68.6
1095.985	2.687	94.3	7002.5	170.6	54.2
1097.989	2.879	60.3	5961.5	183.3	68.3
1101.482	3.119	297.7	4582.0	198.5	98.9
1102.005	4.130	139.2	4401.7	262.0	133.0
1103.460	2.454	115.3	6042.7	157.0	61.5
1117.970	2.221	67.1	2323.1	140.3	137.8
1119.959	2.253	92.4	4057.5	142.4	80.0
1154.486	2.309	180.0	427.7	111.3	657.8
1189.351	2.090	267.4	261.5	103.7	1045.9
1296.682	63.588	114316.1	10607.7	3881.9	1119.6
1318.662	7.228	5015.9	9925.9	441.6	141.3
1338.822	5.404	418.4	6689.4	327.7	154.0
1352.607	4.636	378.4	7488.8	281.1	119.9
1354.601	2.596	127.4	7933.3	156.6	62.9
1467.324	3.738	442.8	7685.9	215.5	104.0
1552.661	2.236	102.3	5700.2	123.9	88.3
1570.683	62.091	46076.5	10475.2	3448.0	1403.4
1592.654	4.734	1487.2	11945.2	257.2	95.0
1598.680	3.147	853.5	10628.6	172.3	71.6
2111.997	2.335	201.9	3841.1	87.9	156.1
2131.996	4.228	440.0	3329.0	154.0	324.4
2133.884	4.160	346.2	7397.3	154.6	144.7
2147.196	74.019	120457.6	13402.5	2714.6	1437.4
2163.184	3.258	346.5	7388.2	117.1	111.7
2169.169	6.932	3213.5	11032.5	248.5	162.0
2185.142	4.218	447.9	10305.9	150.3	104.4
2203.117	9.340	2584.6	15337.3	323.0	156.2
2206.111	2.641	110.4	7931.8	91.8	83.8
2211.103	31.945	30133.1	12384.6	1109.7	662.7
2225.114	10.090	3742.0	11209.0	342.1	227.2
2233.077	15.827	37329.2	15317.4	545.9	271.7
2247.070	2.068	104.2	7688.3	68.9	66.4
2249.055	2.896	227.7	15604.3	99.1	46.9
2259.099	2.218	127.5	5896.4	73.1	92.9
2267.033	5.278	972.6	10039.0	173.9	131.7
2270.041	2.746	286.1	11657.2	89.5	57.9
2283.178	9.374	6310.0	14269.7	303.1	168.3
2299.166	4.207	548.6	9708.8	135.1	106.5
2779.423	2.310	109.1	6533.1	50.0	76.6
2779.955	2.661	65.7	20148.0	58.4	30.6
2896.045	3.803	259.0	5416.5	72.4	156.9
2918.243	5.433	942.6	6166.5	104.4	191.5
2932.589	62.567	77496.4	15997.4	1200.3	851.7
2948.587	10.546	1954.8	10382.9	199.7	215.0
2954.561	8.176	1665.8	11747.6	153.8	147.7
2970.546	3.644	307.5	13430.7	68.5	57.3
2989.519	3.421	141.8	8179.3	62.5	87.6
3323.754	2.870	91.1	8965.2	40.8	62.5
3337.798	3.848	178.8	8637.7	54.1	87.3


