m/z	SN	QualityFactor	Resolution	intensity	area
1011.592	36.471	24931.7	5911.4	5660.7	1911.6
1022.528	2.990	248.7	3522.7	460.3	264.6
1030.492	3.141	168.5	5178.1	482.8	188.7
1033.549	2.246	295.0	4047.0	343.7	172.7
1045.527	170.019	27190.1	5120.1	25910.7	10610.8
1067.522	11.672	8835.7	5304.3	1763.6	714.5
1076.489	2.104	69.7	2671.8	316.9	255.6
1101.473	7.949	773.9	3564.1	1178.6	743.1
1103.975	2.672	108.7	5046.0	395.9	182.9
1104.468	2.404	98.3	3135.6	356.3	253.9
1210.806	2.167	71.0	1705.1	311.2	478.1
1296.683	62.166	36249.9	6733.8	8745.0	3939.1
1314.671	2.579	327.0	4299.2	360.9	255.2
1318.654	5.045	2362.1	8914.3	705.6	257.8
1338.811	10.972	4031.6	5718.9	1532.3	841.6
1352.621	4.482	511.2	5185.4	623.3	386.0
1529.731	2.374	261.5	3543.2	300.5	337.5
1570.681	49.481	53354.0	7773.2	6062.8	3344.8
1578.732	2.206	173.1	8713.8	269.1	134.6
1592.668	2.188	205.4	3089.8	264.7	367.5
1665.996	5.614	674.1	4945.8	656.3	625.4
2112.015	3.971	1053.8	4788.1	326.1	472.4
2130.107	2.444	186.3	5424.5	195.6	269.5
2132.902	9.807	11114.1	4823.6	787.0	1175.0
2147.194	78.032	56446.4	8597.5	6211.4	5160.7
2163.179	3.694	475.4	5532.1	288.9	369.4
2169.160	5.391	2395.9	7260.8	420.1	412.8
2185.127	3.963	2408.6	11884.7	304.4	190.0
2196.796	5.131	4392.2	5457.1	376.7	560.5
2203.110	6.779	1395.1	7984.1	512.0	464.4
2211.107	108.037	37388.1	8482.1	8093.5	7070.8
2225.116	27.983	38064.3	9168.7	2068.9	1690.4
2233.074	48.727	49997.2	9126.4	3576.3	2954.4
2245.708	4.706	443.1	4841.8	323.7	568.2
2247.003	6.500	4733.0	84761.8	1023.0	384.5
2248.064	7.727	1659.8	6587.7	563.1	639.8
2255.055	5.338	2202.3	13117.5	389.3	231.9
2266.060	3.606	46.2	5317.5	259.0	361.6
2268.006	9.498	1118.2	4723.2	680.6	1079.7
2271.023	5.746	2730.5	14158.4	411.3	223.1
2283.170	33.287	16632.6	7273.8	2365.3	2484.4
2288.995	3.540	204.1	5246.8	249.5	360.8
2290.984	2.477	112.7	16802.0	177.6	79.6
2299.169	14.173	4170.0	7981.6	996.8	955.1
2301.654	2.350	43.1	10816.8	165.4	122.7
2305.113	8.941	913.5	4947.5	622.4	962.5
2321.093	4.781	219.0	4428.2	328.6	570.4
2324.995	3.087	243.8	3671.2	210.6	442.4
2339.061	2.111	95.5	4532.0	142.0	243.8
2707.389	2.767	321.7	5372.5	130.5	234.9
2720.290	2.720	207.5	5538.6	126.4	223.9
2779.522	7.033	360.3	3451.0	300.5	885.0
2780.450	8.350	137.1	42501.1	387.0	93.4
2807.308	3.255	316.9	4705.1	139.3	302.8
2896.062	5.779	547.9	3592.5	220.0	660.5
2898.222	4.003	54.2	32249.4	156.1	51.8
2918.197	7.251	945.2	4482.2	277.9	670.8
2932.589	60.987	26630.8	8455.7	2323.9	3090.2
2948.582	11.705	5440.6	7667.7	440.5	646.8
2954.559	3.963	448.9	6435.1	148.5	258.1
2989.526	2.924	220.1	6724.4	106.4	181.8
3300.932	2.399	95.9	4967.7	61.3	182.2
3309.727	4.241	1102.5	8054.1	114.1	210.2
3323.759	12.689	1117.1	7028.1	340.2	676.6
3337.791	20.927	14637.3	8715.9	555.8	903.8
3353.756	3.320	248.6	7753.9	87.6	160.8


