m/z	SN	QualityFactor	Resolution	intensity	area
1011.585	12.442	7082.9	6527.6	1212.3	367.0
1045.514	78.243	26849.4	7623.1	7626.8	2092.1
1067.511	5.505	1021.5	6025.6	527.9	185.8
1101.443	3.522	88.8	3172.5	333.3	234.2
1102.952	2.071	65.3	2629.6	195.8	165.5
1103.456	2.774	61.1	6249.7	263.8	95.5
1153.783	2.464	134.5	427.3	176.9	1044.3
1171.229	2.172	412.9	1025.9	196.7	546.0
1296.679	24.933	71155.7	10861.6	2238.5	634.1
1338.829	6.165	1167.2	7510.9	546.5	228.5
1352.613	2.367	146.5	5128.7	209.9	130.0
1466.791	2.062	305.1	6441.6	172.2	96.9
1467.290	2.123	312.7	8494.8	177.4	80.6
1501.745	2.393	144.8	14074.0	195.2	56.6
1570.689	13.836	1190.3	10709.4	1079.6	419.1
1571.686	7.192	601.4	9477.0	562.7	250.8
1665.999	3.405	227.8	5808.7	249.8	201.7
2132.931	2.738	271.7	3132.9	131.3	286.3
2147.195	38.405	28002.2	11939.6	1849.9	1096.4
2163.176	2.319	183.5	8765.2	108.0	86.5
2169.181	4.546	3656.4	11585.4	211.2	132.1
2185.144	2.206	113.8	11092.4	100.3	64.0
2196.810	2.186	263.2	3947.5	95.4	182.5
2203.116	6.435	1496.4	9927.4	287.8	210.5
2206.127	3.217	67.0	9151.1	144.3	114.6
2211.099	73.827	55639.8	13043.9	3309.5	1881.7
2225.112	19.629	19743.3	12834.8	868.4	503.3
2233.080	32.692	44603.7	13292.2	1425.5	806.4
2248.073	10.433	3225.4	11913.9	452.6	286.1
2255.052	3.626	393.5	13174.0	155.6	90.9
2260.065	2.841	308.1	8038.5	120.4	111.4
2267.032	10.978	4056.9	9981.4	462.6	354.8
2270.019	5.977	1764.5	11456.5	252.1	167.3
2280.054	2.067	41.7	5151.4	85.9	124.9
2283.171	22.454	15885.2	10660.2	933.0	668.6
2289.011	4.299	589.1	8679.4	177.5	157.7
2299.175	11.533	10639.1	12746.4	476.1	287.9
2305.128	8.274	3809.9	8129.3	337.0	322.7
2321.090	2.981	104.9	4930.2	120.2	186.9
2324.950	3.703	149.7	11021.4	150.6	106.1
2707.393	3.408	376.8	16090.6	98.9	60.4
2779.428	5.082	363.9	8568.5	137.5	160.9
2779.950	6.226	2098.3	16498.3	168.2	109.7
2894.916	2.328	111.7	7364.1	56.2	89.0
2932.591	24.918	31498.0	13532.8	597.3	498.2
2948.597	6.179	2237.7	12428.9	144.4	131.6
2954.562	2.261	116.6	9837.7	52.6	59.8
2988.511	3.345	136.9	10244.9	75.3	83.9
3323.777	7.012	973.8	9373.1	121.9	180.6
3337.789	10.070	3510.6	11842.3	173.6	206.4


