m/z	SN	QualityFactor	Resolution	intensity	area
1011.582	13.531	8819.3	6894.3	1775.4	508.1
1045.509	76.674	25992.0	6874.0	9828.2	2988.6
1067.507	6.069	1194.2	5704.8	770.3	286.5
1101.443	4.395	130.8	3148.9	548.1	386.7
1103.466	2.568	69.4	3413.5	320.4	211.1
1118.097	2.295	104.0	1515.4	284.2	432.5
1135.692	2.138	147.3	577.5	212.0	890.9
1138.358	2.333	48.2	4239.6	288.0	185.3
1154.246	2.047	325.6	248.9	199.6	2025.4
1172.462	2.219	327.5	253.9	214.2	2187.3
1189.290	2.104	305.7	264.6	200.5	2013.9
1296.683	77.409	57975.1	8126.2	9169.0	3403.7
1318.659	5.726	640.9	6224.5	672.3	331.3
1338.833	6.885	911.5	5936.7	802.3	425.5
1352.610	7.222	1916.3	7113.8	838.3	377.2
1354.618	4.144	197.3	8730.0	482.4	177.0
1570.680	47.855	36695.4	9081.1	4794.8	2243.3
1592.665	2.559	375.0	5307.3	252.8	206.6
1665.988	3.188	193.0	4068.7	300.5	347.1
2033.150	2.160	353.2	8027.2	152.3	123.2
2097.976	2.340	359.5	3873.0	150.1	275.1
2103.185	2.699	197.1	10524.2	177.1	114.9
2112.017	8.815	6933.3	6927.4	572.5	575.9
2130.082	2.875	52.4	3113.3	181.3	400.1
2132.912	20.118	15903.2	5125.3	1276.0	1766.1
2147.197	166.419	95528.1	10971.9	10591.2	6880.5
2153.955	2.401	237.0	3951.4	149.5	264.5
2160.163	2.467	99.9	9151.4	152.8	117.1
2163.177	8.236	6129.1	10638.3	507.8	346.3
2169.177	16.711	27945.6	12358.7	1037.1	609.5
2179.180	3.716	814.4	13053.5	228.8	127.1
2185.142	9.446	6400.1	10355.3	571.4	401.9
2188.907	2.024	189.5	2875.1	120.3	295.3
2191.145	2.216	200.2	9986.5	133.1	97.3
2203.115	22.608	10398.3	11096.9	1337.6	876.5
2206.112	9.830	2844.8	12133.8	584.9	356.3
2211.104	36.745	37785.6	11124.2	2187.0	1452.2
2225.116	15.075	7361.6	12244.4	879.0	533.3
2233.079	23.061	99274.1	13211.6	1339.8	771.9
2241.058	2.764	106.4	11846.9	157.9	99.7
2244.698	2.319	108.8	2876.8	128.9	330.1
2247.079	2.937	129.0	5397.9	167.0	229.8
2248.640	2.199	83.0	13769.2	124.8	70.4
2249.065	4.816	345.8	19188.5	273.1	105.8
2259.066	5.889	704.3	8606.6	330.4	289.2
2263.049	2.394	68.6	8029.4	134.0	124.6
2267.019	4.647	402.3	6262.2	258.6	309.5
2268.571	2.412	61.5	9532.7	134.1	109.6
2270.034	3.251	311.6	16562.5	180.7	82.8
2283.157	11.472	2008.1	6629.3	631.1	720.0
2299.156	4.711	347.1	5942.7	254.9	326.2
2305.125	5.239	492.4	5282.1	281.0	406.6
2321.152	2.109	131.8	3497.4	110.3	244.3
2893.930	4.235	101.5	8307.5	127.2	171.3
2896.047	5.633	464.7	3523.8	163.7	502.9
2899.278	2.417	113.7	7383.0	72.4	105.9
2918.202	8.010	828.1	4949.3	235.9	523.8
2932.589	75.809	37057.5	11576.5	2219.2	2157.1
2948.586	15.224	5669.4	9975.7	443.5	500.5
2954.553	7.233	1257.8	10568.0	208.2	221.2
2970.550	3.763	289.4	14577.0	107.2	85.2
2988.519	4.888	320.2	10436.2	137.1	150.5
3323.763	5.999	476.7	8054.5	124.5	213.1
3337.795	9.388	3043.4	11042.4	192.5	245.4


