m/z	SN	QualityFactor	Resolution	intensity	area
1011.582	16.304	8175.4	8372.4	777.4	181.8
1032.507	2.744	119.0	5809.9	130.6	45.8
1045.509	53.776	17863.6	8372.3	2567.2	635.9
1067.495	5.652	1106.9	8051.7	274.5	74.1
1074.048	2.361	636.2	9811.3	114.4	25.6
1202.395	2.778	310.3	3821.6	134.9	100.9
1235.625	2.996	186.8	9327.3	145.5	42.0
1274.705	4.536	2653.0	11184.4	226.4	60.7
1282.455	3.390	270.5	3622.3	165.2	133.4
1296.682	231.669	170134.6	10632.2	11456.2	3275.8
1303.608	2.329	101.5	3675.9	113.5	91.8
1306.706	2.210	109.8	5229.4	107.7	61.4
1314.676	2.883	185.7	6108.3	140.5	69.9
1318.663	13.767	3726.5	9500.7	672.5	217.7
1338.820	18.356	17841.6	9999.7	900.6	284.5
1352.612	5.197	229.2	8191.1	253.6	99.2
1374.582	2.149	142.7	5534.0	105.0	62.1
1399.637	2.332	151.0	8029.2	115.3	49.3
1441.641	2.175	94.0	4401.1	107.4	86.0
1459.654	2.823	103.5	4055.7	139.9	124.7
1467.307	13.428	3526.6	8326.5	672.3	298.5
1474.806	4.295	135.1	8744.1	212.7	91.0
1475.287	3.191	124.9	5532.5	158.6	105.9
1529.741	6.809	789.1	9267.6	341.6	147.5
1541.880	3.618	1026.0	10458.8	183.2	72.2
1552.682	4.837	317.7	8621.4	241.3	114.6
1555.578	2.664	305.2	3825.9	132.5	141.3
1562.797	3.842	728.8	11278.9	191.0	72.5
1570.682	142.622	33358.4	10580.1	7179.5	2884.4
1592.675	8.828	2424.6	9472.8	437.7	201.4
1598.680	7.239	2733.3	13601.4	360.7	120.9
1637.772	2.749	197.9	7580.8	137.7	82.1
1666.004	9.715	3076.3	10433.2	484.1	220.2
1934.805	2.397	496.0	3206.4	109.6	223.1
2097.962	5.469	1219.5	5549.0	225.8	294.2
2101.198	2.784	39.0	19494.9	118.6	41.6
2103.204	4.972	268.2	8370.3	206.5	168.4
2112.019	17.712	6449.2	6191.4	730.9	817.8
2118.742	4.895	905.7	3953.4	196.9	354.4
2131.102	8.628	135.2	5671.5	350.3	428.6
2132.928	37.467	10900.9	5352.4	1516.0	2030.0
2137.545	2.756	202.2	2133.3	89.3	321.3
2147.196	315.944	34792.0	11252.1	12668.9	7940.3
2154.852	3.696	199.6	7126.8	147.6	146.6
2160.184	3.091	48.0	20722.0	124.5	42.1
2163.190	15.980	11129.7	12482.2	635.6	360.4
2169.177	22.776	32119.4	15921.4	901.2	422.4
2179.181	4.279	618.8	12747.2	167.9	95.3
2185.162	5.971	1263.0	13422.6	233.2	130.5
2191.169	3.474	154.8	10236.0	135.0	94.7
2196.837	4.300	881.6	5629.1	165.2	220.6
2203.124	6.552	844.9	9834.7	251.4	186.5
2206.124	6.149	47.9	15953.9	235.6	107.4
2211.103	101.065	33986.4	12371.8	3887.4	2315.6
2225.117	33.721	35674.9	13286.4	1270.2	716.2
2233.088	63.159	84135.2	14412.6	2383.8	1245.3
2247.101	11.862	3366.5	8929.8	441.0	370.6
2249.080	5.439	233.5	35751.3	215.4	46.9
2255.066	9.136	5811.3	13019.5	340.1	196.2
2265.069	3.137	90.0	10114.7	115.1	86.9
2267.913	3.978	432.3	3135.1	145.4	343.1
2270.041	4.959	562.9	17744.0	182.0	80.1
2283.179	60.350	78277.3	13601.8	2190.0	1237.7
2299.168	14.092	4427.3	11890.3	508.7	325.4
2305.157	24.223	25633.4	16230.4	884.5	439.0
2321.139	4.000	371.1	8047.3	142.4	137.1
2707.397	3.313	305.3	8444.7	82.2	94.6
2720.271	10.144	2378.9	11857.4	248.3	205.7
2748.296	4.866	485.6	11242.3	116.9	103.9
2807.301	12.987	12244.3	17607.1	298.8	180.1
2860.254	3.168	480.9	3630.3	64.7	193.5
2879.873	3.223	85.0	7215.9	66.6	108.7
2882.627	4.835	318.6	1831.1	71.8	440.2
2885.066	3.227	114.0	16105.5	68.0	45.0
2887.551	3.660	81.6	8340.6	76.3	97.8
2889.581	3.662	38.2	24064.5	79.6	35.7
2893.159	6.284	37.7	2863.7	117.2	449.1
2896.154	29.494	617.2	4784.9	607.0	1354.7
2899.313	7.079	170.9	6736.3	144.3	245.9
2903.932	2.203	167.8	622.3	36.1	659.1
2909.235	2.456	99.1	3890.5	49.7	137.6
2912.076	2.741	39.0	1611.1	40.2	279.1
2915.280	6.476	61.2	6571.8	124.0	246.4
2918.245	39.842	2959.2	5625.3	801.3	1602.9
2923.147	3.955	149.3	2621.4	66.5	297.3
2932.589	335.291	20379.8	11074.1	6725.9	6795.6
2940.747	3.767	297.8	3391.0	71.2	236.1
2948.588	57.721	11501.9	11029.6	1154.5	1178.5
2954.563	20.429	3887.2	11272.4	405.1	402.8
2964.580	5.649	369.8	12643.6	111.4	99.9
2970.557	8.465	2247.6	20885.7	165.6	93.8
2978.549	2.698	31.8	14069.4	52.5	42.4
2988.533	4.512	189.1	9764.5	86.8	101.9
3003.582	2.363	59.7	7869.1	44.9	65.3
3076.638	4.136	244.6	11322.3	73.2	77.4
3309.717	4.668	307.8	6542.5	66.1	137.3
3323.765	24.129	8074.8	12443.8	338.1	378.7
3337.785	35.272	15423.1	13361.5	489.8	518.9
3353.767	2.120	85.7	11580.2	29.1	35.4
3808.911	2.945	113.3	8613.5	24.1	46.1


