m/z	SN	QualityFactor	Resolution	intensity	area
1011.577	3.041	363.7	7079.0	494.6	143.2
1028.501	2.534	263.4	3590.7	413.1	231.1
1045.523	15.920	22420.2	7164.7	2670.3	783.9
1143.608	2.630	600.4	5448.2	453.0	199.7
1198.684	6.559	1995.7	9518.8	1151.1	327.4
1220.633	2.625	346.8	9226.2	460.4	133.8
1234.630	2.256	123.8	11087.4	391.7	98.7
1267.653	3.696	222.7	8350.3	649.1	225.3
1274.681	2.053	163.4	9633.9	358.4	106.4
1292.660	3.542	314.5	11432.4	615.3	167.0
1296.680	19.539	13708.0	10664.0	3391.5	994.2
1314.660	2.828	265.3	8049.4	489.6	187.6
1325.711	2.248	155.0	5581.6	387.8	211.1
1334.680	3.388	113.5	12196.6	595.9	164.5
1341.709	3.352	297.9	8930.3	574.9	205.3
1377.660	3.114	309.7	8968.6	532.0	199.6
1390.756	2.861	163.2	12018.1	493.6	143.4
1399.688	2.317	155.0	4555.1	395.6	288.8
1406.709	4.389	907.7	11832.8	750.8	226.3
1410.734	4.236	657.3	12812.1	733.1	206.2
1414.717	2.746	238.8	7383.6	471.7	219.5
1428.719	20.682	154136.9	10581.7	3541.0	1222.3
1439.726	2.067	156.7	10808.4	352.6	115.9
1450.736	2.649	336.5	7646.5	451.1	215.7
1459.703	5.349	976.1	8829.0	911.0	382.6
1465.722	3.077	191.4	8104.4	523.1	238.0
1473.767	2.453	146.6	10905.4	416.7	144.0
1487.746	2.527	107.1	8270.5	425.9	194.6
1494.751	11.019	931.3	8473.9	1874.2	840.5
1496.807	5.898	1111.6	8985.8	1000.5	426.4
1501.754	5.320	991.4	9608.7	903.4	365.7
1510.249	2.170	231.5	6097.3	367.2	245.3
1510.729	4.815	706.7	12042.5	812.6	272.6
1517.758	2.978	456.2	10320.8	499.2	192.2
1523.778	3.455	344.7	12342.2	591.5	199.2
1529.741	13.454	14944.2	9917.6	2254.4	926.0
1546.787	3.025	136.4	18860.3	512.7	121.5
1554.759	13.467	20463.1	11354.1	2276.6	855.2
1562.808	2.564	191.4	10694.1	427.5	164.6
1566.779	2.418	57.0	6401.1	401.2	260.4
1570.687	19.065	5083.9	8327.9	3176.8	1602.3
1580.776	5.430	1431.8	9665.0	906.3	403.0
1612.932	3.170	186.5	5381.7	517.2	421.1
1628.810	4.247	497.7	6739.0	691.4	464.3
1643.835	2.079	153.8	8169.3	333.6	189.0
1647.821	2.061	191.0	8906.5	332.5	171.4
1650.822	2.426	152.5	10242.2	388.0	176.3
1694.746	3.584	343.8	5911.0	562.6	465.1
1715.904	2.445	246.1	13721.8	378.8	144.9
1739.926	2.663	348.6	9063.9	405.8	230.7
1763.871	2.346	289.2	7521.1	350.4	246.5
1776.901	3.850	595.1	9718.1	566.7	315.7
1793.938	2.505	262.2	15447.0	365.0	132.5
1818.896	2.476	135.7	14103.6	354.8	141.5
1836.837	4.496	533.1	7024.4	631.6	520.3
1905.998	4.624	1654.1	9516.6	595.3	381.2
1936.054	2.818	638.6	10048.2	346.1	218.6
2132.996	2.148	709.0	3584.1	182.1	362.5
2147.195	27.094	107022.8	13302.9	2298.8	1252.5
2170.164	2.132	167.8	11896.1	172.8	102.3
2203.130	2.187	486.1	8588.7	166.2	140.3
2211.100	26.494	72206.8	14323.9	1993.6	1047.0
2225.115	5.870	1578.7	12352.8	437.5	260.9
2233.085	10.271	16666.2	14220.2	753.2	400.6
2248.078	2.544	331.1	8618.5	181.1	155.8
2283.171	7.028	2061.1	11176.3	474.4	324.3
2391.189	2.955	543.7	9317.6	167.8	146.9
2423.111	7.354	4312.1	11856.8	397.2	280.6
2897.239	2.333	224.6	6550.1	58.6	117.6
2918.258	3.145	206.0	5337.6	82.0	171.7
2932.591	30.504	14597.3	12578.7	788.1	704.8
2947.583	3.581	211.4	13819.3	90.6	73.4
2954.574	2.626	144.1	8919.5	66.1	83.4
2991.522	3.874	366.6	16113.7	95.2	69.8
3323.770	2.258	105.4	6170.7	38.5	85.8
3337.815	2.751	165.4	7215.5	46.6	90.0


