m/z	SN	QualityFactor	Resolution	intensity	area
1011.588	15.380	18752.5	7605.3	1233.1	322.9
1045.518	49.343	24362.9	7656.1	3962.5	1080.8
1067.525	4.384	2100.8	7843.8	346.4	95.6
1101.448	3.294	114.7	3787.4	258.1	151.1
1189.460	2.198	270.2	261.4	134.1	1355.2
1296.682	23.641	21265.5	8561.9	1770.7	624.2
1338.834	2.654	149.8	5753.3	196.4	107.3
1352.615	3.258	201.0	5343.6	241.0	143.8
1398.241	2.079	33.5	2454.6	150.5	214.6
1466.794	2.316	96.9	9652.1	161.9	62.7
1529.751	2.036	188.2	3469.5	137.2	157.2
1570.684	36.596	38744.4	9738.1	2412.9	1054.8
2132.938	3.708	728.0	3957.5	163.3	289.0
2147.195	42.864	34573.8	11522.5	1902.9	1170.4
2162.181	2.702	210.0	7571.6	116.3	108.6
2169.181	3.262	530.3	10831.2	140.4	93.0
2204.120	7.843	6278.2	10610.4	326.2	224.6
2211.103	34.231	27230.1	11826.1	1414.0	880.5
2225.118	10.042	23611.3	12602.7	416.3	248.4
2233.086	12.203	15873.0	11370.2	493.4	325.2
2248.061	3.914	266.3	8857.3	155.4	130.2
2260.046	2.920	230.0	10054.5	115.6	86.1
2263.025	2.012	286.1	19496.4	56.6	43.7
2267.024	6.886	2136.0	9864.2	271.6	208.8
2270.017	3.040	221.1	13092.2	120.2	69.0
2283.171	9.930	5229.2	9428.0	382.3	306.7
2289.006	2.354	159.8	7105.4	90.3	96.7
2299.164	3.197	367.4	8580.9	121.2	108.7
2305.076	3.317	357.2	5559.4	125.3	171.5
2897.212	2.511	228.2	4915.4	55.3	132.3
2918.252	3.756	308.1	4968.8	84.5	188.1
2932.590	31.331	25870.6	12660.4	707.0	629.0
2948.590	5.053	535.9	8018.4	111.7	156.5
2954.578	2.626	108.3	6547.2	57.8	97.9
2988.524	3.805	346.1	9685.3	81.9	97.7
3323.753	2.233	101.7	6442.4	37.4	79.9
3337.760	2.990	242.7	7773.7	49.7	89.1


