m/z	SN	QualityFactor	Resolution	intensity	area
1011.587	58.083	29967.5	7179.9	5858.0	1623.1
1017.995	2.720	226.3	3486.4	271.6	152.8
1033.565	4.084	573.3	5346.1	406.2	153.5
1045.517	82.714	34785.0	7108.6	8224.8	2429.2
1067.521	13.943	7743.0	6096.8	1371.4	484.8
1070.520	2.444	137.1	5715.8	240.5	90.5
1089.506	2.016	169.3	5048.9	195.5	88.3
1101.456	4.127	127.8	3453.6	399.2	258.3
1103.077	2.120	55.8	1972.8	204.3	231.9
1118.070	2.026	136.6	1436.0	194.6	317.4
1123.548	2.070	172.5	1683.6	198.9	276.4
1135.520	2.544	118.7	1074.6	236.9	524.3
1296.683	75.182	28928.8	8312.2	6970.9	2525.8
1314.661	2.375	201.9	4535.1	218.8	145.3
1318.660	7.653	8017.5	9944.0	708.9	228.0
1338.822	21.038	30722.8	8408.2	1934.7	735.5
1352.613	6.474	660.9	6510.5	597.8	293.8
1355.612	3.858	230.7	10467.2	353.5	108.8
1466.796	2.980	266.6	5834.2	258.4	162.8
1541.875	2.184	302.0	7292.6	181.2	99.9
1570.680	45.062	30273.6	9773.7	3684.6	1599.3
1592.660	3.420	538.7	7879.7	276.6	151.7
1666.009	8.297	2405.0	7251.4	650.8	423.4
2112.013	4.662	649.1	5336.7	265.9	341.0
2130.115	2.387	99.6	4422.4	130.0	220.1
2132.926	10.023	4594.7	4933.7	559.5	804.2
2147.203	96.501	71012.8	11046.1	5336.9	3457.3
2163.178	2.698	205.5	5744.9	147.3	181.0
2169.181	12.815	31589.7	12210.6	693.6	407.6
2185.140	5.709	842.1	8700.0	304.2	251.5
2191.080	2.238	150.8	4499.1	117.4	194.0
2196.000	2.185	204.9	2725.9	108.5	290.7
2203.118	12.030	4874.9	10434.9	636.4	447.5
2206.131	4.437	68.1	7732.9	231.9	218.5
2211.097	70.912	30713.3	11131.0	3695.4	2442.0
2225.111	23.682	38247.8	12641.8	1236.9	727.3
2233.079	51.478	51454.5	11959.4	2621.6	1648.9
2241.093	2.024	59.8	11099.9	102.8	70.1
2245.687	3.976	145.9	7019.5	200.4	210.9
2247.083	10.369	2552.7	7552.0	521.9	515.0
2249.058	11.371	2871.8	21428.9	581.5	214.3
2255.063	8.117	6992.9	13380.8	406.9	237.7
2259.076	2.195	78.3	10385.8	109.8	78.6
2261.061	3.987	367.5	12044.5	198.6	128.6
2266.555	3.337	76.4	9285.4	166.4	138.3
2266.999	8.224	213.9	44679.8	413.0	74.0
2268.013	7.257	576.0	4974.6	359.6	541.9
2270.552	2.283	143.8	8164.3	113.7	108.5
2271.028	5.325	599.6	18450.2	263.9	108.7
2283.170	30.761	16589.5	9951.2	1514.8	1165.4
2289.000	3.946	295.8	7768.4	192.7	188.5
2299.170	13.562	4107.0	9845.3	659.8	513.9
2305.133	13.469	2714.9	6903.6	650.4	722.3
2321.135	6.650	1131.6	8054.3	315.4	304.9
2322.907	2.356	36.4	21833.6	118.2	42.9
2324.959	3.486	153.6	8446.2	164.6	152.7
2707.400	4.382	467.6	12047.9	145.3	118.2
2779.428	6.332	327.0	7882.2	196.0	249.4
2779.940	6.016	953.4	16122.7	186.1	123.6
2895.223	2.395	197.4	2550.2	57.0	243.9
2898.293	2.140	110.8	6573.8	58.1	96.1
2918.057	2.858	43.3	1769.6	53.4	347.0
2932.589	53.488	30029.8	12472.7	1424.6	1288.4
2948.579	8.333	1484.3	10115.5	216.9	240.5
2954.576	8.114	4524.7	11956.6	210.5	200.6
2970.555	2.481	174.5	12686.4	64.1	57.6
2988.529	3.391	203.0	10377.4	85.2	94.2
3309.712	2.563	99.7	6701.1	47.9	98.0
3323.765	8.103	567.0	8223.0	149.2	250.6
3337.785	13.928	4754.6	11375.2	255.5	315.3


